,sim8Sub001,sim8Sub002,sim8Sub003,sim8Sub004,sim8Sub005,sim8Sub006,sim8Sub007,sim8Sub008,sim8Sub009,sim8Sub010,sim8Sub011,sim8Sub012,sim8Sub013,sim8Sub014,sim8Sub015,sim8Sub016,sim8Sub017,sim8Sub018,sim8Sub019,sim8Sub020,sim8Sub021,sim8Sub022,sim8Sub023,sim8Sub024,sim8Sub025,sim8Sub026,sim8Sub027,sim8Sub028,sim8Sub029,sim8Sub030,sim8Sub031,sim8Sub032,sim8Sub033,sim8Sub034,sim8Sub035,sim8Sub036,sim8Sub037,sim8Sub038,sim8Sub039,sim8Sub040,sim8Sub041,sim8Sub042,sim8Sub043,sim8Sub044,sim8Sub045,sim8Sub046,sim8Sub047,sim8Sub048,sim8Sub049,sim8Sub050
1,0.784,0.92,0.928,0.936,0.84,0.84,0.924,0.784,0.836,0.928,1,0.84,0.848,0.912,0.936,0.752,0.84,0.848,0.916,0.844,0.776,0.816,0.932,1,0.832,0.756,0.848,1,0.936,0.856,0.856,0.92,0.912,0.76,0.928,0.92,0.864,1,0.776,0.912,0.688,0.924,0.856,0.76,0.912,0.812,0.752,0.864,0.936,0.856
2,0.824,0.92,0.844,0.92,0.848,0.84,0.936,0.776,0.76,0.932,0.928,0.864,0.848,0.936,0.928,0.664,0.832,0.848,0.856,0.848,0.676,0.836,0.852,0.928,0.776,0.756,0.856,0.936,1,0.864,0.856,0.776,0.844,0.776,0.932,0.92,0.848,1,0.84,0.912,0.688,0.852,0.78,0.764,0.924,0.844,0.772,1,1,0.856
3,0.816,0.837,0.828,0.837,0.822,0.8175,0.846,0.81,0.807,0.846,0.84,0.831,0.819,0.837,0.8535,0.774,0.7805,0.822,0.831,0.822,0.807,0.7805,0.837,0.852,0.816,0.7625,0.828,0.852,0.852,0.828,0.828,0.828,0.825,0.81,0.84,0.834,0.828,0.852,0.81,0.834,0.786,0.834,0.807,0.7685,0.843,0.81,0.804,0.846,0.852,0.828
4,0.8445,0.816,0.804,0.84,0.771,0.807,0.801,0.81,0.78,0.795,0.834,0.816,0.801,0.804,0.84,0.807,0.819,0.804,0.792,0.8295,0.816,0.828,0.828,0.804,0.822,0.81,0.828,0.786,0.801,0.816,0.795,0.822,0.7865,0.81,0.828,0.81,0.84,0.84,0.792,0.7925,0.759,0.81,0.7625,0.7805,0.819,0.81,0.789,0.816,0.843,0.825
5,0.819,0.846,0.834,0.84,0.822,0.822,0.843,0.81,0.81,0.846,0.849,0.834,0.831,0.843,0.852,0.774,0.7805,0.825,0.834,0.834,0.807,0.7835,0.837,0.852,0.813,0.7625,0.828,0.852,0.852,0.828,0.828,0.834,0.828,0.804,0.84,0.834,0.834,0.852,0.81,0.834,0.786,0.846,0.822,0.7685,0.834,0.8115,0.81,0.846,0.852,0.828
6,0.84,0.825,0.822,0.828,0.762,0.807,0.81,0.81,0.78,0.789,0.84,0.81,0.813,0.78,0.84,0.807,0.813,0.792,0.7745,0.822,0.807,0.825,0.825,0.78,0.81,0.78,0.84,0.789,0.795,0.816,0.798,0.822,0.7805,0.774,0.828,0.816,0.834,0.846,0.78,0.7925,0.774,0.816,0.7685,0.7805,0.81,0.798,0.792,0.81,0.84,0.804
7,0.822,0.846,0.84,0.846,0.819,0.8175,0.84,0.822,0.7865,0.837,0.852,0.831,0.828,0.834,0.852,0.786,0.7865,0.834,0.834,0.828,0.822,0.7775,0.8105,0.852,0.81,0.792,0.822,0.852,0.846,0.828,0.831,0.846,0.828,0.792,0.834,0.834,0.84,0.852,0.8115,0.828,0.792,0.846,0.828,0.7685,0.828,0.795,0.807,0.837,0.846,0.828
8,0.846,0.825,0.822,0.834,0.756,0.7685,0.81,0.81,0.78,0.792,0.8195,0.81,0.816,0.78,0.846,0.81,0.816,0.792,0.7715,0.822,0.819,0.84,0.825,0.774,0.81,0.786,0.846,0.783,0.795,0.81,0.81,0.822,0.7895,0.768,0.828,0.8015,0.834,0.8225,0.786,0.7925,0.789,0.816,0.7745,0.7775,0.804,0.798,0.7565,0.804,0.846,0.804
9,0.848,1,0.928,1,0.912,0.84,0.928,0.92,0.844,0.92,1,0.856,0.92,0.936,1,0.676,0.912,0.92,0.924,0.912,0.848,0.832,0.924,1,0.832,0.744,0.848,1,0.932,0.856,0.92,0.94,0.912,0.744,0.92,0.924,0.928,1,0.832,0.912,0.832,1,0.856,0.76,0.852,0.824,0.784,0.864,0.936,0.936
10,0.822,0.846,0.831,0.846,0.822,0.816,0.84,0.813,0.804,0.846,0.846,0.834,0.822,0.846,0.852,0.7385,0.7835,0.828,0.834,0.834,0.804,0.7925,0.831,0.852,0.816,0.7655,0.828,0.852,0.852,0.828,0.834,0.837,0.822,0.804,0.84,0.8045,0.834,0.852,0.8145,0.8355,0.786,0.8165,0.81,0.7685,0.837,0.8115,0.813,0.846,0.852,0.831
11,0.8225,0.81,0.804,0.828,0.768,0.801,0.816,0.81,0.78,0.789,0.84,0.816,0.81,0.81,0.8415,0.813,0.822,0.798,0.786,0.822,0.828,0.84,0.828,0.807,0.828,0.804,0.825,0.786,0.798,0.81,0.798,0.822,0.7955,0.777,0.828,0.7865,0.834,0.846,0.798,0.828,0.774,0.804,0.7685,0.7805,0.819,0.816,0.792,0.807,0.846,0.825
12,0.886,0.926,0.963,0.963,0.929,0.929,0.969,0.883,0.844,0.858,0.932,0.926,0.9465,0.9335,1,0.7785,0.834,0.923,0.917,0.957,0.843,0.8075,0.932,0.96,0.8875,0.84,0.96,0.969,1,0.8935,0.892,0.886,0.9155,0.8425,0.935,0.932,0.966,0.966,0.877,0.9185,0.786,0.9155,0.797,0.831,0.935,0.892,0.8935,0.9365,0.963,0.877
13,0.8505,0.96,0.96,0.96,0.895,0.8905,0.966,0.883,0.8395,0.8755,0.929,0.9275,0.948,0.932,1,0.7935,0.8105,0.902,0.88,0.957,0.843,0.846,0.929,0.963,0.889,0.8445,0.96,0.969,1,0.892,0.88,0.886,0.8905,0.8395,0.9335,0.932,0.969,0.969,0.883,0.886,0.78,0.8785,0.7895,0.803,0.929,0.889,0.9275,0.9305,0.963,0.9095
14,0.886,0.9305,0.966,0.957,0.895,0.9215,0.966,0.8875,0.838,0.855,0.932,0.8905,0.911,0.935,1,0.771,0.84,0.917,0.914,0.923,0.8475,0.8135,0.8935,0.96,0.88,0.834,0.96,0.969,1,0.8965,0.889,0.886,0.917,0.832,0.963,0.929,0.9305,1,0.877,0.911,0.786,0.9155,0.803,0.8295,0.932,0.8935,0.886,0.9645,0.932,0.868
15,0.8845,0.9245,0.9675,0.935,0.8265,0.9275,0.96,0.8075,0.81,0.852,0.966,0.8815,0.868,0.9305,1,0.7875,0.8385,0.865,0.837,0.951,0.855,0.8445,0.926,0.966,0.9245,0.8475,0.9305,0.923,0.9275,0.8905,0.889,0.8535,0.868,0.7995,0.966,0.9305,0.966,0.926,0.8755,0.9155,0.7785,0.8755,0.7865,0.819,0.926,0.945,0.892,0.8875,0.8995,0.868
16,0.8565,0.932,0.9365,0.957,0.892,0.9185,0.935,0.88,0.8395,0.8535,0.96,0.8905,0.9065,0.9335,1,0.774,0.806,0.886,0.9065,0.9185,0.8415,0.877,0.892,0.963,0.874,0.834,0.923,0.969,0.969,0.889,0.8875,0.8845,0.9125,0.829,0.9585,0.926,0.929,1,0.868,0.911,0.783,0.92,0.797,0.825,0.96,0.8875,0.8785,0.929,0.926,0.8665
17,0.886,0.9125,0.9555,0.923,0.8325,0.905,0.96,0.803,0.7995,0.8385,0.966,0.868,0.874,0.8935,0.966,0.792,0.8355,0.859,0.819,0.914,0.849,0.8845,0.892,0.886,0.852,0.871,0.9245,0.92,0.914,0.8565,0.8725,0.88,0.877,0.795,0.926,0.8935,0.923,0.892,0.825,0.88,0.7815,0.8355,0.782,0.831,0.9095,0.9005,0.843,0.889,0.926,0.8665
18,0.889,0.932,0.963,0.957,0.895,0.923,0.966,0.886,0.8395,0.852,0.929,0.892,0.9185,0.935,0.969,0.774,0.843,0.917,0.917,0.957,0.852,0.806,0.895,0.963,0.88,0.834,0.96,0.969,0.9705,0.889,0.892,0.8845,0.9125,0.832,0.932,0.929,0.935,1,0.871,0.8785,0.789,0.92,0.8265,0.8295,0.96,0.8935,0.8535,0.9645,0.932,0.8665
19,0.8905,0.837,0.8235,0.846,0.8175,0.8485,0.9155,0.797,0.7875,0.801,0.8905,0.8355,0.8235,0.849,0.8905,0.8145,0.816,0.8175,0.782,0.859,0.8265,0.846,0.8385,0.7815,0.816,0.8175,0.8785,0.804,0.8085,0.831,0.8205,0.8385,0.868,0.78,0.849,0.84,0.8755,0.883,0.8085,0.8725,0.7845,0.8295,0.776,0.8475,0.859,0.838,0.8025,0.834,0.849,0.807
20,0.886,0.926,0.963,0.963,0.8965,0.8965,0.969,0.88,0.844,0.852,0.963,0.9215,0.951,0.932,0.969,0.783,0.834,0.9245,0.9185,0.96,0.886,0.8015,0.963,0.96,0.8875,0.84,0.96,0.969,1,0.8905,0.8905,0.886,0.9155,0.8395,0.932,0.932,0.9675,0.966,0.877,0.883,0.789,0.917,0.794,0.828,0.9305,0.892,0.8595,0.966,0.963,0.8695
21,0.886,0.926,0.96,0.9585,0.883,0.92,0.969,0.88,0.835,0.849,0.963,0.926,0.951,0.8995,1,0.783,0.809,0.8635,0.923,0.957,0.8535,0.809,0.932,0.963,0.8875,0.843,0.96,0.969,0.9705,0.889,0.892,0.8845,0.9215,0.838,0.932,0.932,0.966,0.969,0.8755,0.8875,0.783,0.883,0.7925,0.8265,0.932,0.8935,0.8875,0.932,0.963,0.871
