,sim27Sub001,sim27Sub002,sim27Sub003,sim27Sub004,sim27Sub005,sim27Sub006,sim27Sub007,sim27Sub008,sim27Sub009,sim27Sub010,sim27Sub011,sim27Sub012,sim27Sub013,sim27Sub014,sim27Sub015,sim27Sub016,sim27Sub017,sim27Sub018,sim27Sub019,sim27Sub020,sim27Sub021,sim27Sub022,sim27Sub023,sim27Sub024,sim27Sub025,sim27Sub026,sim27Sub027,sim27Sub028,sim27Sub029,sim27Sub030,sim27Sub031,sim27Sub032,sim27Sub033,sim27Sub034,sim27Sub035,sim27Sub036,sim27Sub037,sim27Sub038,sim27Sub039,sim27Sub040,sim27Sub041,sim27Sub042,sim27Sub043,sim27Sub044,sim27Sub045,sim27Sub046,sim27Sub047,sim27Sub048,sim27Sub049,sim27Sub050
1,0.788,0.92,0.836,0.848,0.856,0.784,1,0.92,0.932,0.856,0.936,0.828,0.76,0.856,0.928,0.928,0.848,0.756,0.76,0.848,0.824,1,0.856,1,0.844,0.908,0.772,0.92,0.864,0.928,0.84,0.852,0.92,0.932,0.832,0.904,0.832,0.848,0.92,0.784,0.84,0.912,0.912,0.936,0.86,0.864,0.936,0.92,0.84,0.936
2,0.776,0.856,0.824,0.848,0.912,0.776,0.908,0.928,0.848,0.772,1,0.832,0.76,0.856,0.824,0.904,0.832,0.832,0.728,0.744,0.824,0.928,0.672,0.848,0.76,0.92,0.772,0.78,0.848,0.832,0.916,0.696,0.852,0.928,0.84,0.848,0.696,0.928,0.936,0.752,0.832,0.912,0.848,0.924,0.912,0.84,1,0.78,0.868,0.848
3,0.822,0.828,0.804,0.822,0.834,0.813,0.84,0.837,0.834,0.807,0.852,0.81,0.804,0.834,0.828,0.831,0.816,0.798,0.789,0.798,0.807,0.852,0.804,0.843,0.828,0.828,0.813,0.816,0.822,0.816,0.828,0.822,0.834,0.843,0.7865,0.822,0.804,0.834,0.843,0.798,0.828,0.828,0.822,0.849,0.828,0.828,0.852,0.828,0.816,0.84
4,0.822,0.828,0.804,0.822,0.834,0.813,0.84,0.837,0.834,0.807,0.852,0.81,0.804,0.834,0.828,0.831,0.816,0.798,0.789,0.798,0.807,0.852,0.804,0.843,0.828,0.828,0.813,0.816,0.822,0.816,0.828,0.822,0.834,0.843,0.7865,0.822,0.804,0.834,0.843,0.798,0.828,0.828,0.822,0.849,0.828,0.828,0.852,0.828,0.816,0.84
5,0.828,0.834,0.81,0.822,0.834,0.834,0.846,0.84,0.834,0.813,0.852,0.813,0.792,0.837,0.84,0.843,0.8175,0.801,0.792,0.798,0.7775,0.852,0.816,0.852,0.834,0.828,0.816,0.8235,0.822,0.828,0.822,0.822,0.834,0.8195,0.7865,0.825,0.807,0.834,0.846,0.801,0.828,0.828,0.825,0.852,0.828,0.837,0.852,0.828,0.822,0.84
6,0.819,0.834,0.807,0.822,0.828,0.816,0.852,0.834,0.843,0.828,0.846,0.816,0.798,0.828,0.84,0.84,0.822,0.795,0.798,0.822,0.804,0.852,0.828,0.852,0.819,0.822,0.807,0.825,0.831,0.84,0.804,0.822,0.825,0.843,0.7805,0.822,0.81,0.822,0.834,0.816,0.816,0.828,0.828,0.846,0.822,0.834,0.846,0.834,0.816,0.846
7,0.816,0.834,0.813,0.825,0.828,0.84,0.852,0.84,0.852,0.828,0.852,0.813,0.792,0.7985,0.84,0.852,0.822,0.804,0.81,0.828,0.7775,0.852,0.828,0.852,0.837,0.822,0.822,0.825,0.831,0.843,0.813,0.819,0.819,0.8165,0.7865,0.822,0.81,0.819,0.846,0.822,0.84,0.828,0.828,0.852,0.828,0.834,0.852,0.84,0.828,0.852
8,0.816,0.834,0.813,0.825,0.828,0.84,0.852,0.84,0.852,0.828,0.852,0.813,0.792,0.7985,0.84,0.852,0.822,0.804,0.81,0.828,0.7775,0.852,0.828,0.852,0.837,0.822,0.822,0.825,0.831,0.843,0.813,0.819,0.819,0.8165,0.7865,0.822,0.81,0.819,0.846,0.822,0.84,0.828,0.828,0.852,0.828,0.834,0.852,0.84,0.828,0.852
9,0.784,0.92,0.92,0.864,0.924,0.936,1,0.928,1,0.856,1,0.834,0.744,0.928,0.928,1,0.852,0.756,0.78,0.912,0.84,1,0.928,1,1,0.912,0.852,0.908,0.844,0.936,0.832,0.856,0.84,1,0.904,0.912,0.844,0.84,0.936,0.848,0.936,0.912,0.912,1,0.848,0.928,1,0.928,0.848,1
10,0.822,0.831,0.804,0.822,0.828,0.84,0.84,0.84,0.834,0.81,0.852,0.81,0.792,0.834,0.828,0.828,0.816,0.81,0.792,0.801,0.7805,0.852,0.7745,0.852,0.84,0.828,0.816,0.816,0.828,0.819,0.822,0.822,0.825,0.8135,0.7925,0.822,0.81,0.834,0.846,0.798,0.828,0.828,0.822,0.852,0.828,0.828,0.852,0.831,0.825,0.84
