,sim5Sub001,sim5Sub002,sim5Sub003,sim5Sub004,sim5Sub005,sim5Sub006,sim5Sub007,sim5Sub008,sim5Sub009,sim5Sub010,sim5Sub011,sim5Sub012,sim5Sub013,sim5Sub014,sim5Sub015,sim5Sub016,sim5Sub017,sim5Sub018,sim5Sub019,sim5Sub020,sim5Sub021,sim5Sub022,sim5Sub023,sim5Sub024,sim5Sub025,sim5Sub026,sim5Sub027,sim5Sub028,sim5Sub029,sim5Sub030,sim5Sub031,sim5Sub032,sim5Sub033,sim5Sub034,sim5Sub035,sim5Sub036,sim5Sub037,sim5Sub038,sim5Sub039,sim5Sub040,sim5Sub041,sim5Sub042,sim5Sub043,sim5Sub044,sim5Sub045,sim5Sub046,sim5Sub047,sim5Sub048,sim5Sub049,sim5Sub050
1,1,1,1,1,0.933333333333334,1,1,1,1,0.92,0.953333333333334,1,0.933333333333334,1,1,1,1,1,1,1,0.946666666666667,1,0.84,0.946666666666667,1,1,1,1,1,1,1,1,1,0.946666666666667,0.92,0.953333333333334,1,1,1,1,1,1,1,1,1,0.946666666666667,0.946666666666667,0.886666666666666,1,0.94
2,1,1,1,1,0.946666666666667,0.933333333333334,1,1,0.92,0.933333333333334,1,1,0.94,1,1,1,1,1,1,0.946666666666667,0.926666666666667,1,0.86,0.94,1,0.953333333333334,1,1,0.933333333333334,0.933333333333334,1,1,1,0.946666666666667,1,0.92,0.933333333333334,0.946666666666667,1,1,1,1,0.946666666666667,1,0.946666666666667,1,1,0.88,1,0.86
3,0.86,0.86,0.86,0.86,0.855,0.86,0.8625,0.86,0.86,0.84,0.86,0.86,0.84,0.86,0.86,0.8625,0.86,0.86,0.8625,0.86,0.85,0.86,0.805,0.85,0.86,0.86,0.86,0.86,0.86,0.845,0.86,0.86,0.86,0.855,0.86,0.83,0.86,0.85,0.86,0.86,0.8625,0.86,0.86,0.86,0.86,0.86,0.86,0.84,0.86,0.84
4,0.815,0.765,0.825,0.84,0.82,0.73,0.84,0.81,0.795,0.8,0.76,0.82,0.83,0.82,0.84,0.78,0.8,0.82,0.8,0.845,0.81,0.81,0.845,0.82,0.77,0.78,0.84,0.8,0.7275,0.81,0.84,0.79,0.755,0.78,0.78,0.77,0.8,0.86,0.7475,0.855,0.8325,0.73,0.8,0.83,0.76,0.79,0.765,0.7175,0.82,0.81
5,0.86,0.86,0.86,0.86,0.85,0.86,0.8625,0.86,0.86,0.84,0.86,0.86,0.84,0.86,0.86,0.8625,0.86,0.86,0.86,0.86,0.85,0.86,0.805,0.85,0.86,0.86,0.86,0.86,0.86,0.855,0.86,0.86,0.86,0.855,0.86,0.855,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.8375,0.84,0.86,0.84
6,0.81,0.78,0.8,0.85,0.795,0.73,0.85,0.81,0.81,0.86,0.75,0.78,0.77,0.855,0.825,0.785,0.8,0.81,0.775,0.8,0.795,0.81,0.82,0.815,0.76,0.78,0.85,0.82,0.75,0.805,0.83,0.79,0.8,0.78,0.78,0.81,0.75,0.86,0.7225,0.86,0.805,0.785,0.79,0.81,0.75,0.785,0.79,0.7575,0.7375,0.81
7,0.86,0.86,0.86,0.8375,0.85,0.86,0.8375,0.86,0.86,0.835,0.86,0.86,0.84,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.805,0.855,0.86,0.86,0.8625,0.86,0.8625,0.86,0.86,0.86,0.86,0.85,0.85,0.8625,0.86,0.86,0.8375,0.86,0.86,0.8625,0.86,0.86,0.86,0.86,0.86,0.85,0.86,0.855
8,0.81,0.8,0.8,0.85,0.805,0.73,0.86,0.81,0.8225,0.86,0.74,0.78,0.775,0.855,0.7975,0.805,0.8,0.81,0.79,0.8,0.81,0.81,0.835,0.81,0.76,0.81,0.86,0.82,0.75,0.795,0.84,0.78,0.81,0.78,0.78,0.81,0.765,0.86,0.7325,0.86,0.81,0.7875,0.78,0.83,0.75,0.79,0.78,0.7675,0.7375,0.805
9,1,1,1,1,1,1,1,1,1,0.94,1,1,0.933333333333334,1,1,1,1,1,1,1,1,1,0.86,1,1,1,1,1,1,1,1,1,1,0.953333333333334,0.946666666666667,1,1,1,1,1,1,1,1,1,1,1,1,0.946666666666667,1,1
10,0.86,0.86,0.86,0.86,0.86,0.86,0.8625,0.86,0.86,0.845,0.86,0.86,0.84,0.86,0.86,0.8625,0.86,0.86,0.8625,0.86,0.85,0.86,0.825,0.85,0.86,0.86,0.86,0.86,0.86,0.86,0.8375,0.86,0.86,0.86,0.86,0.85,0.86,0.855,0.86,0.86,0.8625,0.86,0.86,0.86,0.86,0.86,0.86,0.845,0.86,0.84
11,0.8,0.76,0.83,0.845,0.83,0.755,0.84,0.81,0.805,0.8,0.75,0.83,0.83,0.81,0.8075,0.79,0.7925,0.81,0.8,0.83,0.81,0.8,0.85,0.82,0.77,0.77,0.855,0.81,0.7275,0.8,0.84,0.795,0.765,0.78,0.78,0.77,0.8,0.86,0.7475,0.86,0.8275,0.73,0.795,0.83,0.76,0.805,0.75,0.7275,0.82,0.81
12,0.975,1,1,1,0.9725,0.965,0.965,0.975,0.965,0.97,0.9375,0.965,0.965,0.96,1,1,0.97,0.965,0.965,1,0.97,0.97,0.965,0.965,0.965,1,1,1,1,1,0.97,0.97,0.97,0.96,0.975,0.965,0.965,1,0.965,1,0.965,1,0.965,0.97,0.9625,0.965,0.9775,0.97,0.965,1
13,0.975,0.975,0.97,1,0.975,0.9475,0.97,0.97,0.965,0.97,0.9325,0.965,0.965,0.96,1,1,0.97,0.97,0.965,1,0.97,0.97,0.975,0.965,0.965,1,1,0.97,0.975,1,0.9725,0.97,0.965,0.96,0.975,0.96,0.965,1,0.965,1,0.9625,1,0.965,0.975,0.955,0.965,1,0.975,0.965,0.97
14,0.975,1,1,1,1,0.965,0.97,0.975,0.965,0.9725,0.965,0.965,0.965,0.965,1,1,0.97,0.9675,0.965,1,0.97,0.97,0.965,0.97,0.965,1,1,1,1,1,0.97,0.975,0.97,0.96,0.975,0.965,0.965,0.9775,0.97,1,0.965,1,0.965,0.975,0.97,0.965,1,0.975,0.9675,1
15,0.945,0.94,0.965,0.9325,1,0.935,0.97,0.97,0.965,1,0.88,1,0.975,0.94,0.93,0.925,0.975,1,0.9725,0.97,1,1,0.97,0.9725,0.955,0.975,0.9775,0.9125,0.9425,0.94,1,0.97,0.93,0.9725,0.97,0.975,0.97,1,0.955,0.975,0.975,1,0.935,0.97,0.93,0.94,1,0.9675,1,1
16,0.975,1,1,1,1,0.965,0.975,1,0.965,0.975,0.945,0.965,0.965,0.965,1,1,1,0.9725,0.97,1,0.97,0.975,0.965,0.97,0.9675,1,1,1,1,1,0.97,0.9775,0.97,0.9625,0.975,0.965,0.965,1,0.9725,1,0.965,1,0.97,1,0.97,0.965,1,0.9725,0.97,1
17,0.8925,0.8975,0.96,0.925,0.93,0.9,0.9325,0.9625,0.9325,0.97,0.845,0.9625,0.905,0.9625,0.96,0.91,0.945,0.96,0.97,0.96,0.965,0.93,0.96,0.925,0.93,0.955,0.97,0.88,0.8775,0.895,0.96,0.945,0.9075,0.94,0.9,0.9725,0.9225,0.96,0.905,0.93,0.96,0.9675,0.93,0.96,0.87,0.885,0.9,0.88,1,0.97
18,0.975,1,1,1,1,0.965,0.965,0.975,0.965,0.97,0.965,0.965,0.965,0.9625,1,1,0.97,0.965,0.965,1,0.97,0.97,0.965,0.97,0.965,1,1,1,1,1,0.97,0.975,0.97,0.96,0.975,0.965,0.965,0.9775,0.97,1,0.965,1,0.9675,0.9775,0.9675,0.965,1,0.97,0.965,1
19,0.87,0.83,0.83,0.8925,0.8425,0.755,0.885,0.8475,0.8675,0.8925,0.8,0.8025,0.7925,0.89,0.86,0.845,0.87,0.8175,0.825,0.82,0.81,0.8225,0.835,0.825,0.8075,0.8075,0.93,0.835,0.81,0.8425,0.8425,0.8425,0.815,0.8175,0.7975,0.82,0.7725,0.895,0.7675,0.9025,0.8475,0.8375,0.845,0.82,0.7575,0.8125,0.8025,0.7775,0.7575,0.82
20,0.975,1,1,1,1,0.965,0.965,0.975,0.965,0.97,0.9375,0.965,0.965,0.96,1,1,0.97,0.965,0.965,1,0.97,0.97,0.965,0.965,0.965,1,1,1,1,1,0.97,0.97,0.97,0.96,0.975,0.96,0.965,0.975,0.965,1,0.965,1,0.965,0.965,0.9625,0.965,0.975,0.97,0.965,1
21,0.975,1,0.97,1,0.975,0.965,0.965,0.97,0.965,0.97,0.925,0.965,0.965,0.96,1,0.975,0.97,0.965,0.965,1,0.97,0.97,0.965,0.965,0.965,1,1,0.975,0.975,1,0.97,0.965,0.965,0.96,0.975,0.96,0.96,0.975,0.965,1,0.965,1,0.97,0.97,0.96,0.965,1,0.97,0.9575,1
22,0.975,1,1,1,1,0.965,0.97,0.975,0.965,0.97,0.965,0.965,0.965,0.965,1,1,0.97,0.9675,0.965,1,0.97,0.97,0.965,0.965,0.965,1,1,1,1,1,0.97,0.975,0.97,0.96,0.975,0.965,0.965,0.9775,0.97,1,0.965,1,0.965,0.9775,0.97,0.965,1,0.9725,0.965,1
23,0.97,0.945,0.965,0.935,1,0.9375,0.97,0.97,0.9725,1,0.9325,1,1,0.94,0.93,0.97,0.975,1,0.9725,0.9725,1,1,0.965,0.9725,0.965,0.975,0.9775,0.935,0.965,0.94,1,0.975,0.93,0.9725,0.97,0.975,0.97,1,0.9575,0.9775,0.975,1,0.945,0.97,0.93,0.94,1,0.9675,1,1
24,0.975,1,1,1,1,0.965,0.965,0.975,0.965,0.97,0.9375,0.965,0.965,0.96,1,1,0.97,0.965,0.965,1,0.97,0.97,0.965,0.965,0.965,1,1,1,1,1,0.97,0.97,0.9675,0.96,0.975,0.96,0.965,0.975,0.965,1,0.965,1,0.965,0.965,0.96,0.9625,0.975,0.97,0.965,1
25,0.975,1,0.97,1,0.975,0.965,0.965,0.97,0.965,0.97,0.925,0.965,0.965,0.96,1,0.975,0.97,0.965,0.965,1,0.97,0.97,0.965,0.965,0.965,0.9775,1,0.9775,1,0.97,0.97,0.965,0.965,0.96,0.975,0.96,0.96,0.975,0.96,1,0.965,1,0.965,0.97,0.96,0.965,1,0.97,0.955,1
26,0.97,0.9775,0.9675,0.97,0.97,0.965,0.955,0.965,0.9625,0.97,0.935,0.965,0.965,0.96,1,0.9775,0.97,0.965,0.965,0.975,0.97,0.97,0.965,0.965,0.96,0.9725,1,0.965,1,0.975,0.97,0.965,0.965,0.96,0.975,0.9575,0.955,0.97,0.9575,1,0.96,0.975,0.965,0.965,0.96,0.96,0.97,0.97,0.96,0.9775
