,Method_name,sim21Sub001,sim21Sub002,sim21Sub003,sim21Sub004,sim21Sub005,sim21Sub006,sim21Sub007,sim21Sub008,sim21Sub009,sim21Sub010,sim21Sub011,sim21Sub012,sim21Sub013,sim21Sub014,sim21Sub015,sim21Sub016,sim21Sub017,sim21Sub018,sim21Sub019,sim21Sub020,sim21Sub021,sim21Sub022,sim21Sub023,sim21Sub024,sim21Sub025,sim21Sub026,sim21Sub027,sim21Sub028,sim21Sub029,sim21Sub030,sim21Sub031,sim21Sub032,sim21Sub033,sim21Sub034,sim21Sub035,sim21Sub036,sim21Sub037,sim21Sub038,sim21Sub039,sim21Sub040,sim21Sub041,sim21Sub042,sim21Sub043,sim21Sub044,sim21Sub045,sim21Sub046,sim21Sub047,sim21Sub048,sim21Sub049,sim21Sub050
19,ffDTF,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.88,0.84,0.8,0.84,0.88,0.8
20,Genie,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.88,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.88,0.84,0.84,0.84,0.88,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.8,0.84
21,GGC,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8
22,GPDC,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.88,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.84,0.8,0.84,0.84,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.88,0.88,0.8,0.8,0.8,0.8,0.8,0.8
23,hmvar,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.88,0.8
24,MVAR,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8
25,oPDCF,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.88,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.96,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.88,0.88,0.8,0.8,0.8,0.8,0.8,0.8
26,pCOH1,0.68,1,0.76,0.76,0.76,0.76,0.76,0.68,0.92,0.76,0.84,0.84,0.76,1,0.76,0.68,0.92,0.76,0.76,0.84,0.76,0.68,0.84,0.76,0.76,0.6,0.76,0.76,0.92,0.68,0.76,0.76,0.84,0.84,0.76,0.76,0.68,0.76,0.76,0.84,0.84,0.76,0.76,0.68,0.76,0.92,0.76,0.68,0.92,0.84
27,pCOH2,0.68,1,0.76,0.76,0.76,0.76,0.76,0.68,0.92,0.76,0.84,0.84,0.76,1,0.76,0.68,0.92,0.76,0.76,0.84,0.76,0.68,0.84,0.76,0.76,0.6,0.76,0.76,0.92,0.68,0.76,0.76,0.84,0.84,0.76,0.76,0.68,0.76,0.76,0.84,0.84,0.76,0.76,0.68,0.76,0.92,0.76,0.68,0.92,0.84
28,PCohF,1,1,0.84,1,0.92,0.92,1,0.84,0.84,1,1,0.92,0.92,1,1,0.92,0.92,0.92,1,0.92,0.84,0.84,0.84,0.92,0.92,0.92,0.92,1,0.92,0.76,0.84,0.92,1,1,0.92,0.92,0.84,0.92,0.84,0.84,1,1,0.92,0.84,0.92,0.84,0.84,0.84,0.92,0.92
29,PCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,PCorrD,0.84,0.88,0.84,0.8,0.8,0.84,0.8,0.84,0.84,0.88,0.8,0.84,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.88,0.84,0.8,0.88,0.88,0.84,0.84,0.84,0.88,0.88,0.84,0.8,0.88,0.84,0.84,0.84,0.84,0.84,0.88,0.88,0.84,0.88,0.84,0.8,0.88
31,PCorrU,0.76,0.84,0.84,0.68,0.76,0.68,0.84,0.76,0.92,0.76,0.76,0.76,0.76,0.84,0.68,0.68,0.84,0.76,0.76,0.76,0.76,0.68,0.76,0.84,0.76,0.68,0.76,0.84,0.84,0.68,0.76,0.84,0.76,0.76,0.76,0.68,0.76,0.68,0.76,0.68,0.68,0.68,0.68,0.76,0.68,0.76,0.76,0.68,0.76,0.84
32,PDC,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.84,0.88,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.92,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.88,0.8,0.8,0.8,0.8,0.8,0.8
33,PH2D,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.8,0.88,0.8,0.88,0.8,0.8,0.84,0.84,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8
34,PH2U,0.84,0.76,0.76,0.76,0.76,0.68,0.68,0.76,0.68,0.76,0.84,0.68,0.68,0.76,0.6,0.76,0.68,0.76,0.84,0.76,0.76,0.68,0.76,0.76,0.84,0.68,0.68,0.68,0.6,0.68,0.68,0.68,0.6,0.68,0.76,1,0.76,0.84,0.76,0.6,0.84,0.84,0.76,0.84,0.68,0.68,0.76,0.76,0.68,0.76
35,PMITD1,0.8,0.88,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.88,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.88,0.8,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8
36,PMITD2,0.8,0.88,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.88,0.84,0.84,0.88,0.84,0.8,0.84,0.8,0.8,0.88,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8
37,PMITU,0.68,0.76,0.68,0.76,0.68,0.68,0.68,0.76,0.68,0.68,0.68,0.68,0.76,0.76,0.76,0.84,0.76,0.76,0.68,0.76,0.84,0.84,0.68,0.6,0.76,1,0.68,0.84,0.68,0.68,0.76,0.68,0.76,0.68,0.68,0.84,0.6,0.68,0.68,0.68,0.76,0.68,0.76,0.68,0.68,0.76,0.68,0.6,0.76,0.68
38,PTED,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.84
39,PTEU,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8
40,Smvar,0.76,0.84,0.84,0.84,0.68,0.76,0.76,0.76,0.92,0.68,0.84,0.76,0.76,0.84,0.84,0.68,0.76,0.76,0.84,0.84,0.76,0.68,0.76,0.76,0.84,0.6,0.76,0.76,0.84,0.76,0.76,0.76,0.76,0.84,0.76,0.76,0.68,0.84,0.76,0.76,0.76,0.92,0.84,0.76,0.68,0.76,0.68,0.76,0.76,0.84
41,Tigress,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.92,0.96,0.96,0.96,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.92,0.88,0.96,0.92,0.96,0.96,0.92,0.96,1,0.84,0.96,0.92,0.96,0.92,0.96,0.96,0.88,0.96,0.92,1,0.96,0.96,0.96,0.88,0.96,0.92,0.96,0.92,0.96,0.96
