,Method_name,sim3Sub001,sim3Sub002,sim3Sub003,sim3Sub004,sim3Sub005,sim3Sub006,sim3Sub007,sim3Sub008,sim3Sub009,sim3Sub010,sim3Sub011,sim3Sub012,sim3Sub013,sim3Sub014,sim3Sub015,sim3Sub016,sim3Sub017,sim3Sub018,sim3Sub019,sim3Sub020,sim3Sub021,sim3Sub022,sim3Sub023,sim3Sub024,sim3Sub025,sim3Sub026,sim3Sub027,sim3Sub028,sim3Sub029,sim3Sub030,sim3Sub031,sim3Sub032,sim3Sub033,sim3Sub034,sim3Sub035,sim3Sub036,sim3Sub037,sim3Sub038,sim3Sub039,sim3Sub040,sim3Sub041,sim3Sub042,sim3Sub043,sim3Sub044,sim3Sub045,sim3Sub046,sim3Sub047,sim3Sub048,sim3Sub049,sim3Sub050
1,BCohF,0.941211052322164,0.944444444444445,0.880364491475603,0.886243386243386,0.919165196942975,0.960317460317461,0.890358612580835,0.93533215755438,0.864491475602587,0.893298059964726,0.948853615520282,0.934156378600823,0.916519694297472,0.948853615520282,0.932686654908877,0.926513815402704,0.968253968253968,0.909465020576132,0.912110523221634,0.957671957671957,0.937977660199882,0.922692533803645,0.974132863021752,0.900058788947678,0.882128159905938,0.933568489124045,0.897413286302175,0.929747207524986,0.940329218106996,0.880658436213992,0.908583186360964,0.882128159905938,0.922986478542034,0.903880070546737,0.922692533803645,0.95326278659612,0.915931804820694,0.943268665490888,0.925338036449148,0.92798353909465,0.858612580834803,0.863609641387419,0.882716049382716,0.92827748383304,0.907995296884186,0.917989417989418,0.865961199294533,0.947383891828336,0.952380952380953,0.945620223398001
2,BCorrU,0.87419165196943,0.907113462669018,0.883009994121105,0.873897707231041,0.815696649029982,0.853615520282187,0.813639035861258,0.88506760728983,0.852145796590241,0.843915343915344,0.925338036449148,0.888888888888889,0.945032333921223,0.938271604938272,0.87037037037037,0.878012933568489,0.941211052322164,0.902410346854791,0.840388007054674,0.927101704879483,0.852145796590241,0.889476778365667,0.937095825984715,0.863903586125808,0.803350970017637,0.856554967666079,0.894473838918283,0.82363315696649,0.847442680776014,0.858318636096414,0.895355673133451,0.869782480893592,0.930335097001764,0.885655496766608,0.874779541446208,0.84156378600823,0.912992357436802,0.915343915343915,0.925044091710758,0.900646678424456,0.864491475602587,0.84156378600823,0.856848912404468,0.933862433862434,0.85949441504997,0.878306878306878,0.864785420340976,0.826572604350382,0.917107583774251,0.858906525573192
3,BF_BCmean,0.882581857219539,0.905662909286098,0.86808910359635,0.846081588835212,0.84393451422437,0.89170692431562,0.839371980676329,0.900563607085346,0.836151368760064,0.845008051529791,0.904320987654321,0.915593129361245,0.915593129361245,0.911567364465915,0.882045088566828,0.883118625872249,0.932367149758454,0.877214170692432,0.853596349973161,0.912372517444981,0.865673644659152,0.879227053140097,0.921497584541063,0.853596349973161,0.822732152442297,0.865136876006441,0.883387010198605,0.864600107353731,0.888486312399356,0.854133118625873,0.872517444981213,0.857085346215781,0.913848631239936,0.878824476650564,0.877482555018787,0.879361245303274,0.896537842190017,0.897611379495438,0.903113258185722,0.901368760064412,0.8479602791197,0.839371980676328,0.858964036500268,0.913177670424048,0.864868491680086,0.875335480407945,0.855475040257649,0.869967793880837,0.925791733762748,0.878556092324209
4,BF_BCmedian,0.78515834675255,0.807434245840043,0.771470746108428,0.691894793344069,0.798845947396672,0.720746108427268,0.766103059581321,0.811728395061729,0.770397208803006,0.712694578636608,0.730676328502415,0.705179817498658,0.825684380032206,0.782474503488996,0.749731615673645,0.730944712828771,0.775228126677402,0.667337627482556,0.70625335480408,0.758588298443371,0.774154589371981,0.636205045625336,0.800456253354804,0.782206119162641,0.729602791196994,0.796162104133119,0.827428878153516,0.669887278582931,0.750536768652711,0.788647342995169,0.712157809983897,0.62385936661299,0.770665593129362,0.809581320450886,0.738996242619431,0.691760601180891,0.694176060118089,0.744632313472893,0.825013419216318,0.60775630703167,0.711218464841654,0.750536768652711,0.754159957058508,0.813875469672572,0.770665593129362,0.736580783682233,0.714707461084273,0.596484165324745,0.821658615136876,0.774825550187869
5,BF_PF_BCmean,0.895464304884595,0.913982823403114,0.869565217391305,0.841250670960816,0.857353730542136,0.908615136876007,0.838030059044552,0.90727321524423,0.8329307568438,0.872651637144391,0.910762211486849,0.917471819645733,0.904052603327966,0.904320987654321,0.889291465378422,0.881374127750939,0.933843263553409,0.875067096081589,0.854669887278583,0.921497584541063,0.878287707997853,0.882313472893183,0.930085882984434,0.860842726784756,0.830515297906602,0.868894256575416,0.875067096081589,0.871309715512614,0.903381642512078,0.860842726784756,0.877750939345142,0.849570585077832,0.910091250670961,0.877750939345142,0.886607622114869,0.882581857219539,0.896269457863661,0.900563607085346,0.901368760064412,0.906468062265164,0.851180891035964,0.83641975308642,0.85252281266774,0.91129898013956,0.867820719269995,0.881508319914117,0.854401502952228,0.897074610842727,0.922034353193774,0.878824476650564
6,BF_PF_BCmedian,0.825684380032207,0.798845947396672,0.749194847020934,0.733091787439614,0.808239398819109,0.725845410628019,0.786231884057971,0.772275899087494,0.729602791196994,0.680220075147612,0.734165324745035,0.734165324745035,0.79669887278583,0.76154052603328,0.770128824476651,0.744900697799249,0.765297906602255,0.615539452495975,0.760735373054214,0.801529790660226,0.749194847020935,0.606951154052604,0.783145464304885,0.776570048309179,0.741143317230274,0.78287707997853,0.839103596349974,0.675389157273216,0.775764895330113,0.75402576489533,0.742485238862051,0.64117015566291,0.829173376274826,0.794551798174987,0.752952227589909,0.719672571121847,0.696323134728932,0.774691358024692,0.816290928609769,0.63137412775094,0.701288244766506,0.708400429414922,0.776704240472357,0.772678475577027,0.833735909822866,0.703837895866882,0.694444444444445,0.660628019323672,0.801529790660226,0.762211486849168
7,BF_PFmean,0.907004830917875,0.909151905528718,0.851180891035964,0.849838969404187,0.877214170692432,0.919887278582931,0.839103596349974,0.894927536231884,0.834809447128288,0.889828234031133,0.911567364465916,0.887949543746646,0.870504562533548,0.899758454106281,0.889828234031133,0.88365539452496,0.931964573268921,0.870907139023081,0.870236178207193,0.91935050993022,0.901905528717123,0.887144390767579,0.937600644122383,0.864331723027375,0.841519055287171,0.885534084809448,0.853059581320451,0.887949543746645,0.9032474503489,0.857085346215781,0.876677402039721,0.836688137412775,0.873188405797102,0.858158883521202,0.892780461621042,0.902979066022545,0.87614063338701,0.904723564143855,0.884728931830382,0.887144390767579,0.827563070316694,0.81682769726248,0.841787439613527,0.886070853462158,0.865673644659152,0.889291465378422,0.835614600107354,0.919887278582931,0.907004830917875,0.900563607085347
8,BF_PFmedian,0.798577563070317,0.817364465915191,0.771470746108428,0.72638217928073,0.817901234567901,0.725308641975309,0.778448738593666,0.775228126677402,0.726113794954375,0.680488459473967,0.747584541062802,0.736849168008588,0.814412238325282,0.754294149221685,0.764761137949544,0.751073537305422,0.776301663982824,0.619028448738594,0.755904455179818,0.800456253354804,0.756977992485239,0.602120236178208,0.787842190016103,0.774154589371981,0.740338164251208,0.773483628556093,0.827563070316694,0.670021470746109,0.793746645195921,0.767713365539453,0.750536768652711,0.618625872249061,0.829173376274826,0.79320987654321,0.768250134192163,0.735775630703167,0.701825013419216,0.758588298443371,0.818438003220612,0.627348362855609,0.700885668276973,0.718867418142781,0.761406333870102,0.762614063338702,0.842458400429415,0.688271604938272,0.692834138486313,0.671631776704241,0.814949006977993,0.758588298443371
9,PCohF,0.940623162845385,0.942974720752499,0.889182833627278,0.870958259847149,0.901528512639624,0.955320399764844,0.83833039388595,0.917695473251029,0.860082304526749,0.952968841857731,0.944444444444445,0.908877131099353,0.889770723104056,0.906819517930629,0.926807760141093,0.910346854791299,0.966196355085244,0.900940623162845,0.897707231040564,0.957084068195179,0.932980599647266,0.900058788947678,0.980893592004703,0.896825396825397,0.861845972957084,0.900646678424456,0.849794238683128,0.897413286302175,0.938565549676661,0.891534391534392,0.889770723104057,0.832157554379777,0.889476778365667,0.875367430922987,0.926219870664315,0.913874191651969,0.898295120517343,0.931216931216931,0.92092886537331,0.90299823633157,0.850970017636684,0.821281599059377,0.851851851851852,0.91005291005291,0.879482657260435,0.922692533803645,0.856261022927689,0.96413874191652,0.917107583774251,0.913286302175191
10,PF_BCmean,0.88311862587225,0.905931293612454,0.880568974771874,0.838566827697263,0.836688137412775,0.892512077294686,0.814412238325282,0.901368760064412,0.833735909822866,0.869431025228127,0.904052603327966,0.913714439076758,0.909151905528718,0.895464304884595,0.877750939345143,0.86808910359635,0.932769726247987,0.873993558776167,0.837224906065486,0.917471819645733,0.855743424584004,0.876409017713366,0.924449812130972,0.849302200751476,0.811728395061729,0.854133118625872,0.868223295759528,0.84044551798175,0.889157273215245,0.855206655931294,0.87962962962963,0.848765432098766,0.912238325281804,0.87211486849168,0.882313472893183,0.857353730542136,0.890901771336554,0.894927536231885,0.905126140633387,0.89573268921095,0.844739667203436,0.827563070316694,0.845813204508857,0.904857756307032,0.847155126140633,0.871309715512614,0.854401502952228,0.880300590445518,0.907004830917875,0.862453032742888
