,Method_name,sim24Sub001,sim24Sub002,sim24Sub003,sim24Sub004,sim24Sub005,sim24Sub006,sim24Sub007,sim24Sub008,sim24Sub009,sim24Sub010,sim24Sub011,sim24Sub012,sim24Sub013,sim24Sub014,sim24Sub015,sim24Sub016,sim24Sub017,sim24Sub018,sim24Sub019,sim24Sub020,sim24Sub021,sim24Sub022,sim24Sub023,sim24Sub024,sim24Sub025,sim24Sub026,sim24Sub027,sim24Sub028,sim24Sub029,sim24Sub030,sim24Sub031,sim24Sub032,sim24Sub033,sim24Sub034,sim24Sub035,sim24Sub036,sim24Sub037,sim24Sub038,sim24Sub039,sim24Sub040,sim24Sub041,sim24Sub042,sim24Sub043,sim24Sub044,sim24Sub045,sim24Sub046,sim24Sub047,sim24Sub048,sim24Sub049,sim24Sub050
1,Af,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8
2,AS,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8
3,BCohF,0.84,0.84,0.68,0.76,0.84,0.84,0.84,0.68,0.76,0.76,0.76,0.84,0.84,0.68,1,0.76,0.68,0.76,0.76,0.84,0.76,0.84,0.92,0.76,0.76,0.84,0.84,0.68,0.6,0.84,0.68,0.68,0.68,0.76,0.76,0.84,0.84,0.76,0.68,0.68,0.76,0.84,0.68,0.76,0.92,0.84,0.84,0.68,0.84,0.76
4,BCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BCorrD,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84
6,BCorrU,0.84,0.84,0.68,0.76,0.76,0.84,0.92,0.76,0.84,0.68,0.76,0.92,0.84,0.76,0.84,0.76,0.68,0.68,0.68,0.76,0.76,0.76,0.84,0.76,0.68,0.76,0.84,0.68,0.6,0.76,0.68,0.68,0.76,0.76,0.84,0.76,0.76,0.76,0.68,0.68,0.68,0.76,0.68,0.68,0.92,0.76,0.84,0.68,0.84,0.68
7,BH2D,0.84,0.8,0.84,0.88,0.8,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84
8,BH2U,0.84,0.76,0.68,0.76,0.84,0.76,0.92,0.76,0.84,0.68,0.76,0.84,0.68,0.68,0.68,0.76,0.6,0.68,0.68,0.76,0.68,0.76,0.92,0.68,0.76,0.84,0.84,0.76,0.6,0.68,0.76,0.6,0.68,0.76,0.76,0.68,0.84,0.76,0.68,0.68,0.68,0.76,0.68,0.6,0.92,0.76,0.84,0.76,0.84,0.68
9,BMITD1,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84
10,BMITD2,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.84
