,Method_name,sim12Sub001,sim12Sub002,sim12Sub003,sim12Sub004,sim12Sub005,sim12Sub006,sim12Sub007,sim12Sub008,sim12Sub009,sim12Sub010,sim12Sub011,sim12Sub012,sim12Sub013,sim12Sub014,sim12Sub015,sim12Sub016,sim12Sub017,sim12Sub018,sim12Sub019,sim12Sub020,sim12Sub021,sim12Sub022,sim12Sub023,sim12Sub024,sim12Sub025,sim12Sub026,sim12Sub027,sim12Sub028,sim12Sub029,sim12Sub030,sim12Sub031,sim12Sub032,sim12Sub033,sim12Sub034,sim12Sub035,sim12Sub036,sim12Sub037,sim12Sub038,sim12Sub039,sim12Sub040,sim12Sub041,sim12Sub042,sim12Sub043,sim12Sub044,sim12Sub045,sim12Sub046,sim12Sub047,sim12Sub048,sim12Sub049,sim12Sub050
1,Af,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.91,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2,AS,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
3,BCohF,0.94,0.88,0.9,0.94,0.88,0.94,0.92,0.94,0.94,0.86,0.86,0.84,0.9,0.84,0.9,0.88,0.94,0.94,0.86,0.9,0.94,0.94,0.88,0.92,0.9,0.88,0.98,0.9,0.92,0.92,0.92,0.94,0.88,0.92,0.88,0.86,0.88,0.86,0.92,0.88,0.86,0.9,0.88,0.92,0.94,0.9,0.88,0.9,0.9,0.92
4,BCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BCorrD,0.9,0.91,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.89,0.89,0.9,0.89,0.93,0.89,0.9,0.91,0.89,0.9,0.9,0.91,0.9,0.9,0.9,0.9,0.92,0.93,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.9,0.9,0.9,0.9,0.89,0.89,0.9,0.89,0.9,0.91,0.9,0.89,0.9,0.9,0.9
6,BCorrU,0.88,0.9,0.86,0.88,0.86,0.84,0.86,0.92,0.88,0.82,0.86,0.8,0.84,0.82,0.92,0.82,0.92,0.94,0.88,0.86,0.94,0.88,0.88,0.88,0.9,0.94,0.92,0.9,0.92,0.9,0.86,0.9,0.84,0.84,0.88,0.84,0.82,0.9,0.86,0.86,0.86,0.86,0.84,0.86,0.9,0.88,0.86,0.9,0.86,0.92
7,BH2D,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89
8,BH2U,0.78,0.8,0.8,0.78,0.78,0.78,0.78,0.8,0.84,0.78,0.78,0.78,0.78,0.78,0.78,0.8,0.78,0.78,0.78,0.8,0.8,0.78,0.78,0.8,0.78,0.78,0.82,0.8,0.78,0.8,0.8,0.8,0.82,0.78,0.78,0.8,0.82,0.84,0.78,0.8,0.78,0.78,0.82,0.78,0.78,0.84,0.82,0.8,0.8,0.78
9,BMITD1,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89
10,BMITD2,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89
11,BMITU,0.8,0.78,0.78,0.8,0.78,0.78,0.8,0.8,0.8,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.8,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.8,0.78,0.78,0.78,0.78,0.8,0.78,0.8,0.8,0.8,0.78,0.78,0.8,0.78,0.78,0.78,0.78,0.78,0.78,0.8,0.8
12,BTED,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89
13,BTEU,0.89,0.89,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
