,sim20Sub001,sim20Sub002,sim20Sub003,sim20Sub004,sim20Sub005,sim20Sub006,sim20Sub007,sim20Sub008,sim20Sub009,sim20Sub010,sim20Sub011,sim20Sub012,sim20Sub013,sim20Sub014,sim20Sub015,sim20Sub016,sim20Sub017,sim20Sub018,sim20Sub019,sim20Sub020,sim20Sub021,sim20Sub022,sim20Sub023,sim20Sub024,sim20Sub025,sim20Sub026,sim20Sub027,sim20Sub028,sim20Sub029,sim20Sub030,sim20Sub031,sim20Sub032,sim20Sub033,sim20Sub034,sim20Sub035,sim20Sub036,sim20Sub037,sim20Sub038,sim20Sub039,sim20Sub040,sim20Sub041,sim20Sub042,sim20Sub043,sim20Sub044,sim20Sub045,sim20Sub046,sim20Sub047,sim20Sub048,sim20Sub049,sim20Sub050
1,1,1,1,0.94,1,0.936,1,0.848,0.92,0.936,0.864,0.936,0.928,0.928,0.936,0.76,1,1,0.856,0.848,1,0.936,0.932,0.768,0.844,0.864,0.94,1,0.932,0.94,0.864,0.928,0.92,1,0.936,0.78,0.916,1,1,0.912,0.936,0.928,0.912,0.856,1,0.932,0.928,0.936,0.844,1
2,0.768,0.86,0.94,0.856,0.92,0.848,0.912,0.84,0.768,0.848,0.936,0.924,0.86,0.92,0.904,0.764,1,0.836,0.904,0.832,1,0.904,0.764,0.752,0.836,0.92,0.936,1,0.848,1,1,0.92,0.856,0.92,0.852,0.848,0.848,0.936,0.86,0.912,0.848,0.92,0.848,0.868,0.824,0.936,0.768,0.852,0.928,0.852
3,0.831,0.852,0.852,0.846,0.8415,0.834,0.843,0.828,0.822,0.8415,0.8475,0.843,0.852,0.8385,0.825,0.795,0.852,0.822,0.831,0.8265,0.852,0.837,0.822,0.831,0.816,0.834,0.8475,0.852,0.828,0.8535,0.84,0.846,0.834,0.8415,0.834,0.819,0.834,0.852,0.8355,0.831,0.84,0.843,0.828,0.837,0.84,0.843,0.849,0.852,0.825,0.846
4,0.774,0.822,0.804,0.7535,0.7415,0.7205,0.834,0.81,0.816,0.7505,0.81,0.8115,0.771,0.7355,0.78,0.777,0.774,0.798,0.792,0.822,0.798,0.807,0.792,0.804,0.7805,0.801,0.7625,0.7595,0.8235,0.7685,0.792,0.801,0.825,0.81,0.816,0.7595,0.7745,0.822,0.7235,0.831,0.762,0.804,0.7715,0.81,0.7565,0.8235,0.81,0.816,0.786,0.801
5,0.846,0.852,0.852,0.8535,0.852,0.837,0.852,0.834,0.822,0.8475,0.8225,0.8165,0.852,0.8475,0.843,0.804,0.852,0.834,0.84,0.828,0.852,0.8415,0.8385,0.825,0.837,0.843,0.8535,0.852,0.843,0.846,0.843,0.846,0.837,0.852,0.846,0.825,0.843,0.852,0.849,0.828,0.846,0.846,0.828,0.8015,0.84,0.843,0.852,0.852,0.822,0.852
6,0.786,0.822,0.81,0.7505,0.7325,0.7325,0.822,0.801,0.7445,0.7595,0.795,0.81,0.7265,0.768,0.774,0.786,0.774,0.81,0.768,0.822,0.804,0.8115,0.78,0.816,0.7805,0.825,0.7625,0.7625,0.8235,0.7565,0.792,0.792,0.795,0.792,0.804,0.7565,0.816,0.804,0.7325,0.828,0.7475,0.804,0.7445,0.798,0.7475,0.816,0.792,0.81,0.786,0.804
7,0.852,0.852,0.852,0.852,0.852,0.843,0.852,0.822,0.834,0.852,0.84,0.846,0.852,0.852,0.852,0.804,0.852,0.852,0.834,0.828,0.852,0.846,0.84,0.804,0.834,0.852,0.852,0.852,0.846,0.846,0.84,0.84,0.834,0.852,0.843,0.828,0.84,0.852,0.8225,0.843,0.852,0.84,0.828,0.834,0.84,0.846,0.8195,0.852,0.81,0.852
8,0.774,0.822,0.816,0.7505,0.7325,0.7385,0.825,0.828,0.7505,0.7685,0.81,0.81,0.78,0.762,0.7385,0.786,0.774,0.81,0.7695,0.816,0.816,0.8175,0.804,0.81,0.7805,0.822,0.7505,0.7805,0.822,0.7565,0.786,0.804,0.7655,0.795,0.807,0.7565,0.816,0.798,0.7265,0.828,0.7505,0.816,0.7445,0.807,0.7415,0.798,0.816,0.798,0.792,0.804
9,0.936,1,0.936,1,1,0.936,1,0.904,0.92,0.936,0.932,0.936,1,1,1,0.768,0.928,0.936,1,0.92,1,0.928,0.928,0.768,0.928,0.94,1,1,0.936,0.932,0.932,0.94,1,1,0.928,0.92,1,1,1,0.94,1,0.94,0.936,0.928,0.924,0.932,1,1,0.836,1
10,0.831,0.852,0.852,0.852,0.849,0.837,0.849,0.831,0.822,0.8505,0.855,0.843,0.852,0.84,0.831,0.807,0.846,0.822,0.828,0.834,0.852,0.828,0.825,0.813,0.84,0.846,0.852,0.852,0.843,0.8475,0.846,0.852,0.84,0.849,0.843,0.822,0.84,0.852,0.84,0.831,0.843,0.8505,0.831,0.84,0.84,0.84,0.849,0.846,0.822,0.849
