,sim7Sub001,sim7Sub002,sim7Sub003,sim7Sub004,sim7Sub005,sim7Sub006,sim7Sub007,sim7Sub008,sim7Sub009,sim7Sub010,sim7Sub011,sim7Sub012,sim7Sub013,sim7Sub014,sim7Sub015,sim7Sub016,sim7Sub017,sim7Sub018,sim7Sub019,sim7Sub020,sim7Sub021,sim7Sub022,sim7Sub023,sim7Sub024,sim7Sub025,sim7Sub026,sim7Sub027,sim7Sub028,sim7Sub029,sim7Sub030,sim7Sub031,sim7Sub032,sim7Sub033,sim7Sub034,sim7Sub035,sim7Sub036,sim7Sub037,sim7Sub038,sim7Sub039,sim7Sub040,sim7Sub041,sim7Sub042,sim7Sub043,sim7Sub044,sim7Sub045,sim7Sub046,sim7Sub047,sim7Sub048,sim7Sub049,sim7Sub050
11,0.807,0.7745,0.81,0.795,0.828,0.84,0.798,0.7505,0.7565,0.81,0.816,0.7415,0.801,0.804,0.813,0.816,0.84,0.798,0.816,0.798,0.846,0.804,0.816,0.792,0.7925,0.831,0.798,0.834,0.762,0.798,0.81,0.7385,0.813,0.7445,0.801,0.789,0.756,0.84,0.7805,0.774,0.804,0.804,0.828,0.834,0.768,0.822,0.816,0.774,0.81,0.816
12,1,1,0.963,1,1,0.969,0.963,1,0.963,0.969,0.96,0.963,0.966,1,1,1,0.966,1,1,0.969,0.966,1,0.963,0.966,1,1,1,1,1,1,0.9675,0.96,1,0.963,0.969,0.96,0.963,0.963,1,1,1,1,0.963,0.963,0.963,0.966,1,0.9645,0.963,1
13,0.969,1,0.963,0.9675,1,1,0.963,1,0.966,0.969,0.96,0.963,0.966,0.969,1,0.969,0.9645,0.969,1,1,0.9645,1,0.963,0.957,1,1,1,0.969,0.966,1,1,0.96,1,0.963,0.935,0.96,0.96,0.96,0.969,0.969,0.9705,0.9675,0.963,0.963,0.9645,0.966,0.966,0.963,0.9585,0.9705
14,1,1,0.9705,1,1,0.9705,0.963,1,0.9645,0.969,0.96,0.963,0.966,1,1,1,0.966,1,1,0.969,0.966,1,0.963,0.966,1,1,1,1,1,1,0.969,0.96,1,0.963,0.969,0.963,0.963,0.963,1,1,1,1,0.963,0.963,0.966,0.966,1,0.969,0.966,1
15,0.923,0.895,0.932,0.926,0.966,1,0.932,0.969,0.932,0.895,0.963,0.969,0.963,0.914,0.895,0.969,0.9705,0.969,0.957,0.966,0.9705,0.951,1,0.96,1,0.9615,0.9675,0.963,0.923,0.932,0.932,0.914,0.969,0.926,0.892,0.969,0.926,0.9645,0.8875,0.9215,0.923,0.8905,0.969,0.966,0.8815,0.9555,0.9335,0.917,0.923,0.969
16,1,1,1,1,1,1,0.9645,1,0.9675,0.9705,0.96,0.963,0.969,1,1,1,0.966,1,1,0.9705,0.966,1,0.963,0.966,1,1,1,1,1,1,0.969,0.963,1,0.963,0.969,0.966,0.963,0.963,1,1,1,1,0.963,0.969,0.966,0.966,1,0.9705,0.966,1
17,0.914,0.886,0.889,0.914,0.898,0.969,0.929,0.932,0.889,0.886,0.917,0.892,0.929,0.8695,0.8875,0.929,0.963,0.966,0.951,0.8845,0.9645,0.908,0.929,0.926,1,0.892,0.96,0.898,0.92,0.902,0.929,0.874,0.9245,0.868,0.8445,0.929,0.8755,0.926,0.9095,0.8385,0.88,0.883,0.9305,0.926,0.8265,0.948,0.901,0.8605,0.8565,0.969
18,1,1,0.9705,1,1,1,0.963,1,0.963,0.969,0.96,0.963,0.966,1,1,1,0.966,1,1,0.969,0.966,1,0.963,0.966,1,1,1,1,1,1,0.969,0.96,1,0.963,0.969,0.963,0.963,0.963,1,1,1,1,0.963,0.963,0.966,0.966,1,0.969,0.966,1
19,0.862,0.8105,0.8145,0.8235,0.834,0.88,0.8385,0.7235,0.8605,0.819,0.893,0.7805,0.807,0.816,0.8385,0.8605,0.843,0.8295,0.8545,0.8265,0.8725,0.8205,0.8205,0.8295,0.834,0.8445,0.77,0.853,0.7935,0.7965,0.8755,0.8115,0.8115,0.7695,0.8175,0.8055,0.8085,0.862,0.8235,0.7665,0.8085,0.8085,0.859,0.831,0.7815,0.862,0.8475,0.816,0.8235,0.8265
20,1,1,0.963,1,1,0.969,0.963,1,0.963,0.969,0.96,0.9615,0.966,1,1,1,0.963,1,1,0.969,0.966,1,0.963,0.966,1,1,1,1,1,1,0.966,0.96,1,0.963,0.9675,0.96,0.963,0.963,1,1,1,1,0.963,0.963,0.963,0.966,1,0.966,0.9645,1
21,0.966,1,0.969,1,1,1,0.9615,0.9675,0.963,0.969,0.96,0.963,0.963,0.969,1,0.969,0.96,0.969,1,0.969,0.966,1,0.963,0.9615,1,1,1,0.966,0.966,0.969,0.969,0.96,0.966,0.963,0.966,0.96,0.963,0.963,1,0.966,0.969,0.969,0.963,0.963,0.963,0.966,1,0.963,0.963,1
22,1,1,0.969,1,1,0.9705,0.963,1,0.9645,0.969,0.96,0.963,0.966,1,1,1,0.966,1,1,0.969,0.966,1,0.963,0.966,1,1,1,1,1,1,0.969,0.96,1,0.963,0.969,0.963,0.963,0.963,1,1,1,1,0.963,0.963,0.966,0.966,1,0.969,0.966,1
23,0.932,0.9305,0.935,0.966,0.966,1,0.935,0.969,0.935,0.8965,0.963,0.969,0.963,0.92,0.895,0.969,0.9705,0.969,0.966,0.966,1,0.951,1,0.96,1,0.9615,0.9675,0.966,0.923,0.932,0.932,0.9185,0.969,0.966,0.892,0.969,0.926,0.9645,0.8875,0.9215,0.926,0.8905,0.969,0.969,0.886,0.9585,0.963,0.917,0.923,0.969
24,1,1,0.963,1,1,0.969,0.963,1,0.963,0.969,0.96,0.9615,0.966,1,1,1,0.963,1,1,0.969,0.966,1,0.963,0.966,1,1,1,1,1,1,0.966,0.96,1,0.963,0.9675,0.96,0.963,0.963,1,1,1,1,0.963,0.963,0.963,0.966,1,0.966,0.963,1
25,0.9675,1,0.969,0.969,1,1,0.963,0.969,0.963,0.969,0.96,0.96,0.963,0.969,1,0.969,0.96,0.9705,1,0.969,0.966,1,0.963,0.9615,1,1,1,1,0.966,0.969,0.969,0.96,0.966,0.963,0.966,0.96,0.963,0.963,1,0.966,0.969,0.9675,0.963,0.963,0.9615,0.966,1,0.963,0.963,1
26,0.969,0.9705,0.963,0.969,0.9675,0.966,0.957,0.969,0.963,0.966,0.96,0.96,0.963,1,0.9705,0.963,0.9615,0.969,1,0.9645,0.96,1,0.963,0.96,1,0.9675,1,0.9675,0.969,0.969,0.966,0.96,0.969,0.963,0.966,0.96,0.963,0.963,1,0.9705,0.9675,0.9675,0.963,0.963,0.96,0.963,1,0.963,0.9585,0.9705
