,sim28Sub001,sim28Sub002,sim28Sub003,sim28Sub004,sim28Sub005,sim28Sub006,sim28Sub007,sim28Sub008,sim28Sub009,sim28Sub010,sim28Sub011,sim28Sub012,sim28Sub013,sim28Sub014,sim28Sub015,sim28Sub016,sim28Sub017,sim28Sub018,sim28Sub019,sim28Sub020,sim28Sub021,sim28Sub022,sim28Sub023,sim28Sub024,sim28Sub025,sim28Sub026,sim28Sub027,sim28Sub028,sim28Sub029,sim28Sub030,sim28Sub031,sim28Sub032,sim28Sub033,sim28Sub034,sim28Sub035,sim28Sub036,sim28Sub037,sim28Sub038,sim28Sub039,sim28Sub040,sim28Sub041,sim28Sub042,sim28Sub043,sim28Sub044,sim28Sub045,sim28Sub046,sim28Sub047,sim28Sub048,sim28Sub049,sim28Sub050
1,0.912,0.936,0.864,0.828,0.86,0.856,0.92,0.936,0.912,0.92,1,0.848,0.928,0.92,0.928,0.856,1,0.912,0.936,0.936,0.856,0.848,0.784,0.936,0.848,0.928,1,0.928,0.848,1,0.936,1,1,0.92,0.928,0.84,0.928,1,0.776,0.916,0.924,1,0.824,0.936,0.756,0.856,0.852,0.84,0.936,0.936
2,0.92,1,0.856,0.852,0.768,0.94,0.848,0.928,0.748,0.936,1,0.912,0.848,0.936,0.904,0.84,0.924,0.832,0.94,0.84,0.84,0.772,0.688,0.92,0.832,0.852,1,0.936,0.912,0.92,0.932,0.928,1,1,0.824,0.688,0.936,1,0.86,0.92,0.84,0.928,0.84,1,0.848,0.816,0.788,0.752,0.904,0.928
3,0.834,0.8535,0.8325,0.828,0.822,0.846,0.834,0.846,0.7895,0.84,0.852,0.831,0.828,0.834,0.828,0.822,0.852,0.822,0.852,0.846,0.825,0.804,0.804,0.837,0.816,0.828,0.852,0.852,0.816,0.852,0.846,0.852,0.852,0.8445,0.81,0.804,0.843,0.852,0.834,0.834,0.834,0.846,0.813,0.852,0.804,0.81,0.828,0.798,0.8355,0.846
4,0.828,0.834,0.819,0.798,0.828,0.843,0.822,0.81,0.7625,0.834,0.84,0.828,0.834,0.846,0.843,0.816,0.819,0.804,0.825,0.846,0.822,0.792,0.768,0.816,0.822,0.852,0.852,0.852,0.801,0.84,0.828,0.837,0.852,0.834,0.798,0.816,0.834,0.852,0.804,0.828,0.816,0.792,0.804,0.852,0.828,0.7325,0.804,0.795,0.852,0.84
5,0.834,0.852,0.84,0.828,0.822,0.849,0.834,0.846,0.7925,0.84,0.852,0.834,0.834,0.84,0.831,0.822,0.852,0.822,0.852,0.852,0.828,0.825,0.81,0.8165,0.816,0.8295,0.852,0.852,0.822,0.852,0.852,0.852,0.852,0.834,0.813,0.819,0.84,0.852,0.8075,0.8045,0.831,0.852,0.81,0.852,0.804,0.819,0.831,0.798,0.834,0.8535
6,0.828,0.834,0.828,0.798,0.822,0.825,0.828,0.828,0.84,0.834,0.834,0.816,0.8415,0.843,0.84,0.816,0.822,0.807,0.822,0.852,0.828,0.816,0.795,0.816,0.828,0.846,0.852,0.837,0.816,0.846,0.813,0.828,0.846,0.834,0.792,0.837,0.828,0.852,0.7625,0.816,0.822,0.783,0.798,0.828,0.84,0.7445,0.792,0.798,0.852,0.84
7,0.828,0.849,0.834,0.828,0.828,0.834,0.84,0.846,0.828,0.834,0.852,0.8075,0.84,0.843,0.846,0.834,0.852,0.828,0.846,0.8225,0.828,0.825,0.816,0.843,0.831,0.84,0.852,0.849,0.828,0.852,0.852,0.852,0.852,0.834,0.84,0.834,0.84,0.852,0.813,0.8045,0.837,0.852,0.804,0.846,0.792,0.828,0.828,0.804,0.84,0.852
8,0.828,0.828,0.828,0.81,0.822,0.828,0.834,0.834,0.84,0.8045,0.846,0.822,0.84,0.843,0.849,0.819,0.8295,0.81,0.819,0.8225,0.828,0.816,0.792,0.7865,0.834,0.849,0.852,0.8105,0.822,0.846,0.816,0.8045,0.846,0.831,0.792,0.846,0.828,0.852,0.7685,0.7865,0.825,0.78,0.804,0.831,0.852,0.7565,0.792,0.798,0.852,0.843
9,0.92,1,0.864,0.92,0.852,0.928,0.932,1,0.928,0.928,1,0.928,0.856,0.936,0.94,0.864,1,0.912,0.936,1,0.856,0.856,0.848,0.936,0.864,0.92,1,1,0.912,1,1,1,1,0.912,0.928,1,0.928,1,0.784,0.92,0.928,1,0.84,0.928,0.772,0.92,0.932,0.78,0.928,1
10,0.834,0.852,0.8385,0.822,0.822,0.852,0.834,0.846,0.7925,0.8105,0.852,0.828,0.825,0.843,0.828,0.822,0.852,0.819,0.852,0.852,0.828,0.816,0.807,0.8165,0.816,0.828,0.852,0.852,0.816,0.852,0.852,0.852,0.852,0.8475,0.81,0.819,0.846,0.852,0.84,0.834,0.831,0.849,0.81,0.852,0.81,0.816,0.828,0.795,0.828,0.846
