,sim9Sub001,sim9Sub002,sim9Sub003,sim9Sub004,sim9Sub005,sim9Sub006,sim9Sub007,sim9Sub008,sim9Sub009,sim9Sub010,sim9Sub011,sim9Sub012,sim9Sub013,sim9Sub014,sim9Sub015,sim9Sub016,sim9Sub017,sim9Sub018,sim9Sub019,sim9Sub020,sim9Sub021,sim9Sub022,sim9Sub023,sim9Sub024,sim9Sub025,sim9Sub026,sim9Sub027,sim9Sub028,sim9Sub029,sim9Sub030,sim9Sub031,sim9Sub032,sim9Sub033,sim9Sub034,sim9Sub035,sim9Sub036,sim9Sub037,sim9Sub038,sim9Sub039,sim9Sub040,sim9Sub041,sim9Sub042,sim9Sub043,sim9Sub044,sim9Sub045,sim9Sub046,sim9Sub047,sim9Sub048,sim9Sub049,sim9Sub050
1,0.824,0.932,1,0.928,0.86,0.856,0.924,0.856,0.752,0.928,0.852,0.92,1,1,0.924,0.744,0.92,0.84,0.936,0.928,0.924,0.86,0.928,1,0.912,0.852,1,1,0.928,0.932,0.856,0.92,0.844,0.752,0.928,0.856,0.92,0.936,1,0.916,0.756,0.92,0.776,0.912,0.928,0.928,0.864,0.928,1,0.852
2,0.816,0.92,1,0.928,0.856,0.86,0.924,0.92,0.752,0.924,0.848,0.92,1,1,0.92,0.744,0.92,0.84,0.928,0.928,0.92,0.868,0.928,1,0.912,0.92,1,1,0.924,0.936,0.92,0.92,0.848,0.752,0.928,0.856,0.92,1,1,0.912,0.752,0.92,0.84,0.92,0.928,0.928,0.868,0.932,1,0.848
3,0.7715,0.837,0.852,0.84,0.828,0.831,0.846,0.834,0.792,0.84,0.825,0.834,0.852,0.852,0.8355,0.7565,0.834,0.816,0.846,0.84,0.834,0.828,0.84,0.852,0.828,0.834,0.852,0.852,0.84,0.846,0.8295,0.834,0.819,0.792,0.84,0.828,0.834,0.852,0.852,0.828,0.7625,0.834,0.816,0.828,0.84,0.84,0.834,0.84,0.852,0.822
4,0.774,0.798,0.822,0.804,0.828,0.819,0.792,0.7445,0.78,0.825,0.822,0.771,0.828,0.822,0.822,0.7445,0.801,0.81,0.834,0.822,0.789,0.8295,0.786,0.822,0.84,0.816,0.828,0.834,0.768,0.816,0.831,0.7865,0.7625,0.78,0.813,0.828,0.7595,0.834,0.846,0.801,0.786,0.813,0.828,0.825,0.8175,0.837,0.795,0.792,0.828,0.801
5,0.81,0.846,0.852,0.84,0.831,0.837,0.843,0.837,0.792,0.84,0.828,0.834,0.852,0.852,0.8445,0.7565,0.834,0.816,0.846,0.84,0.84,0.837,0.843,0.852,0.828,0.837,0.852,0.852,0.84,0.846,0.8355,0.84,0.822,0.792,0.84,0.834,0.834,0.852,0.852,0.834,0.7625,0.834,0.816,0.831,0.84,0.84,0.837,0.843,0.852,0.825
6,0.774,0.822,0.804,0.792,0.807,0.81,0.783,0.7445,0.774,0.834,0.81,0.78,0.828,0.816,0.822,0.7385,0.804,0.804,0.831,0.819,0.786,0.8355,0.78,0.852,0.81,0.816,0.834,0.834,0.792,0.816,0.834,0.8295,0.7565,0.774,0.807,0.822,0.7685,0.8175,0.846,0.78,0.786,0.816,0.7805,0.828,0.822,0.84,0.81,0.798,0.828,0.807
7,0.813,0.846,0.852,0.84,0.834,0.834,0.84,0.837,0.792,0.84,0.7985,0.834,0.852,0.852,0.846,0.7565,0.834,0.816,0.846,0.846,0.84,0.8075,0.846,0.852,0.828,0.84,0.852,0.852,0.84,0.849,0.8015,0.843,0.822,0.798,0.84,0.837,0.834,0.852,0.852,0.837,0.7655,0.834,0.816,0.837,0.84,0.84,0.84,0.843,0.852,0.828
8,0.774,0.828,0.7865,0.789,0.807,0.7985,0.792,0.7445,0.768,0.84,0.81,0.78,0.828,0.822,0.822,0.7325,0.7865,0.807,0.813,0.828,0.804,0.8355,0.78,0.852,0.822,0.81,0.834,0.834,0.792,0.834,0.834,0.84,0.7625,0.7475,0.813,0.7985,0.7685,0.828,0.846,0.78,0.795,0.816,0.7805,0.828,0.831,0.846,0.81,0.804,0.828,0.81
9,0.912,0.936,1,1,0.928,0.928,0.936,0.928,0.764,0.928,0.936,0.928,1,1,0.936,0.744,0.92,0.84,0.936,0.936,0.932,0.928,1,1,0.912,0.928,1,1,1,1,0.928,1,0.856,0.84,0.928,0.936,0.928,1,1,0.928,0.824,0.92,0.84,0.928,0.936,0.928,0.928,0.94,1,0.912
10,0.81,0.843,0.852,0.84,0.831,0.84,0.846,0.84,0.795,0.84,0.828,0.834,0.852,0.852,0.8475,0.7565,0.834,0.816,0.846,0.84,0.84,0.837,0.846,0.852,0.828,0.837,0.852,0.852,0.84,0.846,0.8385,0.843,0.822,0.792,0.84,0.834,0.834,0.852,0.852,0.831,0.7655,0.834,0.816,0.837,0.84,0.84,0.84,0.846,0.852,0.825
