,sim27Sub001,sim27Sub002,sim27Sub003,sim27Sub004,sim27Sub005,sim27Sub006,sim27Sub007,sim27Sub008,sim27Sub009,sim27Sub010,sim27Sub011,sim27Sub012,sim27Sub013,sim27Sub014,sim27Sub015,sim27Sub016,sim27Sub017,sim27Sub018,sim27Sub019,sim27Sub020,sim27Sub021,sim27Sub022,sim27Sub023,sim27Sub024,sim27Sub025,sim27Sub026,sim27Sub027,sim27Sub028,sim27Sub029,sim27Sub030,sim27Sub031,sim27Sub032,sim27Sub033,sim27Sub034,sim27Sub035,sim27Sub036,sim27Sub037,sim27Sub038,sim27Sub039,sim27Sub040,sim27Sub041,sim27Sub042,sim27Sub043,sim27Sub044,sim27Sub045,sim27Sub046,sim27Sub047,sim27Sub048,sim27Sub049,sim27Sub050
1,0.865,0.8175,0.776,0.7565,0.713,0.74,0.7505,0.9005,0.81,0.7565,0.7235,0.7475,0.798,0.789,0.7845,0.8695,0.731,0.719,0.8295,0.716,0.737,0.7295,0.8235,0.7865,0.7205,0.8075,0.7595,0.719,0.755,0.761,0.749,0.798,0.7145,0.759,0.713,0.692,0.7235,0.74,0.9005,0.725,0.765,0.747,0.7205,0.786,0.752,0.749,0.734,0.68,0.755,0.701
2,0.871,0.7655,0.755,0.84,0.771,0.7235,0.761,0.773,0.8115,0.758,0.7925,0.719,0.7415,0.752,0.716,0.853,0.716,0.783,0.81,0.698,0.797,0.7205,0.7965,0.773,0.725,0.779,0.8085,0.728,0.7815,0.758,0.758,0.7815,0.7325,0.7505,0.7205,0.7085,0.762,0.7145,0.834,0.7325,0.713,0.7325,0.6995,0.7685,0.834,0.7025,0.7415,0.68,0.6965,0.7025
3,0.788,0.92,0.836,0.848,0.856,0.784,1,0.92,0.932,0.856,0.936,0.828,0.76,0.856,0.928,0.928,0.848,0.756,0.76,0.848,0.824,1,0.856,1,0.844,0.908,0.772,0.92,0.864,0.928,0.84,0.852,0.92,0.932,0.832,0.904,0.832,0.848,0.92,0.784,0.84,0.912,0.912,0.936,0.86,0.864,0.936,0.92,0.84,0.936
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7995,0.828,0.8025,0.822,0.7925,0.813,0.8265,0.8475,0.837,0.822,0.852,0.813,0.8025,0.846,0.822,0.831,0.81,0.8175,0.804,0.8025,0.8175,0.825,0.7995,0.828,0.7535,0.8415,0.8295,0.8145,0.8145,0.813,0.8355,0.8145,0.831,0.8475,0.7895,0.822,0.8085,0.834,0.8475,0.816,0.8055,0.828,0.825,0.837,0.825,0.846,0.8595,0.7745,0.843,0.837
6,0.776,0.856,0.824,0.848,0.912,0.776,0.908,0.928,0.848,0.772,1,0.832,0.76,0.856,0.824,0.904,0.832,0.832,0.728,0.744,0.824,0.928,0.672,0.848,0.76,0.92,0.772,0.78,0.848,0.832,0.916,0.696,0.852,0.928,0.84,0.848,0.696,0.928,0.936,0.752,0.832,0.912,0.848,0.924,0.912,0.84,1,0.78,0.868,0.848
7,0.746,0.7565,0.7835,0.758,0.7955,0.825,0.856,0.7745,0.7845,0.8045,0.779,0.7205,0.8485,0.768,0.8605,0.788,0.7775,0.7805,0.791,0.7385,0.728,0.788,0.7565,0.7845,0.6965,0.7565,0.7385,0.7295,0.774,0.7685,0.8515,0.734,0.713,0.776,0.707,0.728,0.798,0.7265,0.7715,0.782,0.773,0.7505,0.758,0.7685,0.803,0.807,0.795,0.752,0.746,0.764
8,0.752,0.776,0.848,1,0.736,0.744,0.92,0.932,0.58,0.928,0.776,0.836,0.748,0.652,0.928,0.828,0.68,0.68,0.776,0.76,0.768,0.848,0.736,0.772,0.592,1,0.656,0.84,0.808,0.764,0.736,0.644,0.652,0.928,0.688,0.832,0.768,0.772,1,0.772,0.904,0.92,0.776,0.856,0.864,0.76,0.864,0.848,0.76,0.58
9,0.737,0.743,0.7205,0.762,0.7235,0.78,0.7385,0.765,0.7415,0.743,0.783,0.789,0.7785,0.813,0.7685,0.804,0.749,0.731,0.7685,0.783,0.725,0.82,0.792,0.788,0.7385,0.7845,0.728,0.7485,0.7505,0.749,0.7475,0.8145,0.7535,0.7745,0.7145,0.749,0.776,0.7625,0.758,0.8605,0.731,0.8085,0.777,0.7935,0.77,0.7965,0.749,0.7415,0.7505,0.713
10,0.737,0.7385,0.7235,0.759,0.725,0.7815,0.734,0.765,0.74,0.74,0.7875,0.789,0.7755,0.8175,0.81,0.795,0.7475,0.7295,0.7715,0.786,0.7115,0.7965,0.7965,0.7895,0.731,0.777,0.7205,0.756,0.7445,0.743,0.7415,0.813,0.7535,0.7835,0.71,0.749,0.8085,0.755,0.761,0.859,0.7295,0.813,0.777,0.786,0.77,0.7995,0.737,0.752,0.752,0.713
