,sim21Sub001,sim21Sub002,sim21Sub003,sim21Sub004,sim21Sub005,sim21Sub006,sim21Sub007,sim21Sub008,sim21Sub009,sim21Sub010,sim21Sub011,sim21Sub012,sim21Sub013,sim21Sub014,sim21Sub015,sim21Sub016,sim21Sub017,sim21Sub018,sim21Sub019,sim21Sub020,sim21Sub021,sim21Sub022,sim21Sub023,sim21Sub024,sim21Sub025,sim21Sub026,sim21Sub027,sim21Sub028,sim21Sub029,sim21Sub030,sim21Sub031,sim21Sub032,sim21Sub033,sim21Sub034,sim21Sub035,sim21Sub036,sim21Sub037,sim21Sub038,sim21Sub039,sim21Sub040,sim21Sub041,sim21Sub042,sim21Sub043,sim21Sub044,sim21Sub045,sim21Sub046,sim21Sub047,sim21Sub048,sim21Sub049,sim21Sub050
1,0.928,1,0.928,1,0.936,0.928,1,0.848,0.808,1,1,0.928,0.92,0.936,0.928,0.928,0.928,0.936,1,0.868,0.78,0.764,0.844,0.928,0.928,0.916,0.856,1,0.936,0.76,0.84,0.868,0.936,1,0.904,0.912,0.78,0.936,0.92,0.856,1,1,0.904,0.84,0.912,0.84,0.856,0.86,0.928,0.928
2,0.84,0.936,0.932,0.848,0.936,0.92,1,0.756,0.92,1,0.924,0.928,1,0.92,0.904,0.932,0.92,0.928,0.856,0.92,0.676,0.764,0.764,0.84,0.912,0.756,1,0.856,0.928,0.828,0.84,0.856,0.848,0.932,0.936,0.904,0.752,0.856,0.772,0.932,1,0.872,0.832,0.828,0.78,0.76,0.856,0.848,0.936,0.852
3,0.828,0.852,0.8415,0.84,0.846,0.834,0.852,0.81,0.828,0.852,0.852,0.834,0.849,0.846,0.822,0.846,0.834,0.849,0.843,0.837,0.795,0.816,0.81,0.837,0.834,0.813,0.852,0.843,0.843,0.798,0.816,0.834,0.831,0.846,0.822,0.822,0.798,0.84,0.831,0.837,0.852,0.852,0.825,0.816,0.822,0.804,0.84,0.822,0.849,0.846
4,0.831,0.813,0.828,0.813,0.828,0.846,0.819,0.828,0.768,0.777,0.804,0.813,0.8115,0.816,0.828,0.84,0.852,0.816,0.798,0.816,0.792,0.81,0.816,0.81,0.846,0.7505,0.84,0.81,0.795,0.78,0.792,0.774,0.819,0.828,0.792,0.825,0.825,0.816,0.816,0.822,0.807,0.786,0.798,0.7475,0.798,0.804,0.81,0.804,0.828,0.843
5,0.831,0.852,0.84,0.846,0.846,0.84,0.852,0.816,0.822,0.852,0.8225,0.837,0.846,0.846,0.84,0.846,0.834,0.846,0.8475,0.84,0.801,0.813,0.813,0.84,0.846,0.813,0.846,0.846,0.8445,0.795,0.816,0.834,0.84,0.852,0.822,0.822,0.807,0.846,0.831,0.837,0.852,0.852,0.822,0.816,0.828,0.807,0.834,0.819,0.852,0.843
6,0.834,0.834,0.834,0.819,0.822,0.852,0.774,0.813,0.774,0.777,0.816,0.816,0.801,0.822,0.828,0.804,0.819,0.804,0.81,0.822,0.798,0.78,0.792,0.801,0.84,0.7715,0.834,0.828,0.807,0.813,0.7445,0.804,0.81,0.846,0.81,0.825,0.7985,0.816,0.828,0.8235,0.81,0.828,0.786,0.756,0.789,0.807,0.81,0.801,0.7925,0.81
7,0.84,0.852,0.84,0.852,0.846,0.84,0.852,0.822,0.792,0.852,0.852,0.84,0.84,0.852,0.846,0.84,0.84,0.846,0.852,0.84,0.822,0.81,0.813,0.84,0.84,0.828,0.828,0.852,0.843,0.804,0.822,0.8075,0.8225,0.852,0.822,0.825,0.813,0.846,0.834,0.828,0.852,0.852,0.822,0.816,0.828,0.816,0.828,0.816,0.84,0.84
8,0.84,0.825,0.834,0.816,0.822,0.852,0.774,0.819,0.768,0.777,0.828,0.816,0.798,0.816,0.84,0.807,0.8045,0.81,0.816,0.828,0.804,0.789,0.792,0.798,0.84,0.7625,0.834,0.831,0.798,0.81,0.7445,0.804,0.816,0.846,0.81,0.834,0.7955,0.816,0.834,0.822,0.81,0.834,0.786,0.7235,0.777,0.807,0.8115,0.801,0.7925,0.807
9,1,1,0.864,1,0.936,0.928,1,0.852,0.808,1,1,0.936,0.932,1,1,0.928,0.92,0.936,1,0.936,0.848,0.84,0.84,0.928,0.932,0.912,0.92,1,0.928,0.76,0.856,0.92,1,1,0.904,0.904,0.836,0.936,0.86,0.864,1,1,0.904,0.84,0.912,0.84,0.856,0.832,0.936,0.924
10,0.834,0.852,0.8475,0.837,0.846,0.834,0.852,0.813,0.828,0.852,0.852,0.84,0.852,0.846,0.837,0.849,0.834,0.852,0.84,0.84,0.804,0.81,0.81,0.84,0.846,0.81,0.852,0.846,0.843,0.801,0.819,0.834,0.831,0.8195,0.828,0.822,0.81,0.843,0.828,0.84,0.852,0.852,0.8295,0.816,0.825,0.801,0.831,0.816,0.846,0.846
