,Method_name,sim17Sub001,sim17Sub002,sim17Sub003,sim17Sub004,sim17Sub005,sim17Sub006,sim17Sub007,sim17Sub008,sim17Sub009,sim17Sub010,sim17Sub011,sim17Sub012,sim17Sub013,sim17Sub014,sim17Sub015,sim17Sub016,sim17Sub017,sim17Sub018,sim17Sub019,sim17Sub020,sim17Sub021,sim17Sub022,sim17Sub023,sim17Sub024,sim17Sub025,sim17Sub026,sim17Sub027,sim17Sub028,sim17Sub029,sim17Sub030,sim17Sub031,sim17Sub032,sim17Sub033,sim17Sub034,sim17Sub035,sim17Sub036,sim17Sub037,sim17Sub038,sim17Sub039,sim17Sub040,sim17Sub041,sim17Sub042,sim17Sub043,sim17Sub044,sim17Sub045,sim17Sub046,sim17Sub047,sim17Sub048,sim17Sub049,sim17Sub050
1,Af,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89
2,AS,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89
3,BCohF,0.92,0.94,0.96,0.94,0.94,0.96,0.98,0.94,0.96,0.94,0.88,0.96,0.94,0.92,0.94,0.96,0.98,0.98,0.9,0.94,0.98,0.94,0.96,0.96,0.94,0.92,0.94,0.94,0.92,0.94,0.94,0.96,0.96,0.92,0.98,0.94,0.98,0.94,0.94,0.94,0.9,0.98,1,0.94,0.96,0.96,0.94,0.96,0.96,0.96
4,BCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BCorrD,0.9,0.9,0.9,0.9,0.9,0.9,0.91,0.91,0.9,0.9,0.9,0.91,0.9,0.91,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.89,0.9,0.91,0.9,0.91,0.91,0.9,0.9,0.91,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.91,0.9,0.9,0.9,0.89
6,BCorrU,0.9,0.94,0.98,0.9,0.96,0.92,0.94,0.94,0.9,0.9,0.9,0.94,0.94,0.94,0.92,0.86,0.92,0.92,0.9,0.88,0.92,0.94,0.92,0.92,0.9,0.96,0.96,0.96,0.92,0.98,0.92,0.88,0.9,0.92,0.9,0.88,0.88,0.9,0.96,0.9,0.86,0.9,0.94,0.9,0.94,0.94,0.88,0.92,0.9,0.92
7,BH2D,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.89,0.91,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.91,0.89,0.89,0.89,0.89
8,BH2U,0.78,0.78,0.78,0.8,0.78,0.78,0.78,0.82,0.86,0.82,0.78,0.8,0.78,0.78,0.78,0.82,0.8,0.84,0.8,0.84,0.86,0.84,0.8,0.82,0.8,0.78,0.88,0.82,0.78,0.86,0.84,0.78,0.78,0.8,0.82,0.8,0.78,0.84,0.78,0.8,0.78,0.8,0.82,0.78,0.82,0.78,0.78,0.84,0.8,0.8
9,BMITD1,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.89,0.9,0.89
10,BMITD2,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.89
11,BMITU,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.82,0.8,0.78,0.78,0.8,0.78,0.78,0.8,0.78,0.78,0.78,0.8,0.8,0.8,0.8,0.8,0.78,0.78,0.78,0.8,0.78,0.78,0.82,0.78,0.78,0.78,0.78,0.8,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.8,0.8,0.8,0.82,0.78
12,BTED,0.89,0.89,0.9,0.89,0.89,0.91,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.9,0.9,0.89
13,BTEU,0.89,0.89,0.9,0.89,0.89,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.9,0.89,0.9,0.89,0.9,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.89,0.9,0.89,0.9,0.89,0.89,0.9,0.89,0.9,0.89,0.9
