,sim23Sub001,sim23Sub002,sim23Sub003,sim23Sub004,sim23Sub005,sim23Sub006,sim23Sub007,sim23Sub008,sim23Sub009,sim23Sub010,sim23Sub011,sim23Sub012,sim23Sub013,sim23Sub014,sim23Sub015,sim23Sub016,sim23Sub017,sim23Sub018,sim23Sub019,sim23Sub020,sim23Sub021,sim23Sub022,sim23Sub023,sim23Sub024,sim23Sub025,sim23Sub026,sim23Sub027,sim23Sub028,sim23Sub029,sim23Sub030,sim23Sub031,sim23Sub032,sim23Sub033,sim23Sub034,sim23Sub035,sim23Sub036,sim23Sub037,sim23Sub038,sim23Sub039,sim23Sub040,sim23Sub041,sim23Sub042,sim23Sub043,sim23Sub044,sim23Sub045,sim23Sub046,sim23Sub047,sim23Sub048,sim23Sub049,sim23Sub050
1,0.928,0.82,0.912,0.924,0.904,0.772,0.868,1,0.936,0.832,0.76,1,0.928,0.856,0.86,0.84,0.776,0.856,0.936,0.84,0.852,0.76,0.856,0.788,0.864,0.852,0.844,0.932,0.852,0.928,0.76,0.852,1,0.776,0.852,0.768,0.832,0.86,0.78,0.856,0.86,0.856,0.784,0.768,0.94,0.864,0.836,0.912,0.788,0.78
2,0.936,0.692,0.916,0.936,0.848,0.776,0.856,0.936,0.848,0.764,0.768,0.936,0.852,0.904,0.768,0.844,0.848,0.864,0.856,0.756,0.84,0.768,0.928,0.844,0.928,0.856,0.764,0.932,0.912,1,0.676,0.848,1,0.776,0.84,0.764,0.836,0.92,0.836,0.916,0.852,0.864,0.84,0.752,0.828,0.928,0.776,0.84,0.78,0.696
3,0.843,0.7655,0.831,0.837,0.7925,0.81,0.837,0.852,0.84,0.804,0.795,0.849,0.84,0.825,0.816,0.816,0.8175,0.828,0.8445,0.7745,0.822,0.807,0.837,0.8235,0.837,0.822,0.801,0.846,0.828,0.843,0.7595,0.825,0.852,0.8115,0.816,0.804,0.819,0.834,0.8175,0.831,0.828,0.828,0.816,0.792,0.831,0.84,0.813,0.828,0.813,0.804
4,0.828,0.789,0.834,0.834,0.834,0.8115,0.813,0.8355,0.852,0.792,0.798,0.816,0.834,0.822,0.816,0.81,0.7775,0.831,0.855,0.819,0.7925,0.8175,0.846,0.828,0.8385,0.822,0.8145,0.828,0.822,0.849,0.7625,0.81,0.837,0.8085,0.816,0.7745,0.81,0.8325,0.813,0.825,0.819,0.8415,0.828,0.7415,0.816,0.816,0.804,0.822,0.807,0.7505
5,0.852,0.801,0.8105,0.8535,0.8165,0.834,0.852,0.852,0.846,0.8235,0.825,0.8535,0.8415,0.822,0.813,0.837,0.834,0.852,0.852,0.837,0.846,0.831,0.852,0.846,0.852,0.834,0.84,0.852,0.837,0.852,0.7745,0.8165,0.852,0.828,0.834,0.837,0.849,0.849,0.825,0.834,0.8165,0.852,0.852,0.828,0.852,0.84,0.837,0.84,0.84,0.813
6,0.828,0.792,0.834,0.825,0.837,0.804,0.813,0.8295,0.852,0.783,0.795,0.816,0.831,0.828,0.816,0.81,0.7775,0.825,0.8535,0.825,0.7925,0.7775,0.837,0.831,0.837,0.813,0.8175,0.8295,0.822,0.84,0.7715,0.813,0.84,0.813,0.816,0.807,0.81,0.8385,0.816,0.822,0.825,0.8355,0.822,0.7565,0.81,0.81,0.801,0.816,0.804,0.7565
7,0.852,0.807,0.84,0.852,0.849,0.84,0.852,0.852,0.852,0.822,0.828,0.8535,0.846,0.822,0.816,0.846,0.84,0.852,0.852,0.84,0.852,0.8105,0.852,0.852,0.852,0.834,0.84,0.852,0.852,0.852,0.7775,0.846,0.852,0.837,0.852,0.846,0.852,0.852,0.831,0.837,0.852,0.8225,0.852,0.828,0.852,0.84,0.84,0.84,0.852,0.813
8,0.846,0.786,0.852,0.849,0.852,0.828,0.84,0.831,0.852,0.795,0.84,0.81,0.852,0.822,0.822,0.831,0.837,0.834,0.8535,0.846,0.834,0.828,0.852,0.822,0.849,0.8535,0.822,0.84,0.828,0.852,0.816,0.837,0.852,0.834,0.828,0.822,0.8295,0.852,0.834,0.834,0.825,0.852,0.834,0.81,0.828,0.834,0.828,0.828,0.837,0.795
9,1,0.832,0.936,1,0.936,1,1,1,1,0.928,0.904,1,0.94,0.904,0.848,1,0.936,1,1,1,1,0.936,1,0.94,1,0.928,0.932,1,1,1,0.84,1,1,0.94,1,0.928,1,1,0.864,0.92,0.928,1,1,0.832,0.928,0.94,1,1,1,0.836
10,0.852,0.807,0.8475,0.852,0.8225,0.846,0.8535,0.8535,0.846,0.825,0.828,0.852,0.8385,0.822,0.816,0.849,0.846,0.852,0.852,0.84,0.852,0.837,0.852,0.852,0.852,0.84,0.84,0.852,0.852,0.852,0.816,0.849,0.852,0.8445,0.846,0.846,0.852,0.852,0.834,0.84,0.852,0.852,0.852,0.828,0.852,0.8165,0.834,0.84,0.852,0.81
