,Method_name,sim15Sub001,sim15Sub002,sim15Sub003,sim15Sub004,sim15Sub005,sim15Sub006,sim15Sub007,sim15Sub008,sim15Sub009,sim15Sub010,sim15Sub011,sim15Sub012,sim15Sub013,sim15Sub014,sim15Sub015,sim15Sub016,sim15Sub017,sim15Sub018,sim15Sub019,sim15Sub020,sim15Sub021,sim15Sub022,sim15Sub023,sim15Sub024,sim15Sub025,sim15Sub026,sim15Sub027,sim15Sub028,sim15Sub029,sim15Sub030,sim15Sub031,sim15Sub032,sim15Sub033,sim15Sub034,sim15Sub035,sim15Sub036,sim15Sub037,sim15Sub038,sim15Sub039,sim15Sub040,sim15Sub041,sim15Sub042,sim15Sub043,sim15Sub044,sim15Sub045,sim15Sub046,sim15Sub047,sim15Sub048,sim15Sub049,sim15Sub050
1,Af,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8
2,AS,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8
3,BCohF,0.84,0.84,0.76,0.84,0.84,1,0.84,0.84,0.84,1,0.84,0.84,1,0.92,0.84,0.76,0.76,0.84,0.92,0.84,0.76,0.92,0.76,1,0.92,0.92,0.84,0.92,0.92,0.84,0.92,0.84,0.84,0.84,0.92,0.84,0.92,0.92,0.84,0.92,0.76,0.84,0.92,0.84,0.84,0.84,0.92,0.84,1,1
4,BCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BCorrD,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
6,BCorrU,0.84,0.76,0.76,0.84,0.84,1,0.84,0.84,0.84,0.84,0.84,0.84,0.92,0.92,0.84,0.76,0.76,0.92,0.92,0.84,0.76,1,0.76,0.92,0.92,0.84,0.76,0.92,0.84,0.84,0.92,0.84,0.84,0.84,0.92,0.84,0.92,0.92,0.76,0.92,0.76,0.84,0.92,0.84,0.84,0.84,0.92,0.84,1,1
7,BH2D,0.8,0.8,0.92,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.88,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.88,0.8,0.84,0.8,0.88,0.8,0.8,0.84,0.8,0.84,0.88,0.8
8,BH2U,0.76,0.76,0.76,0.92,0.76,1,0.76,0.92,0.84,0.84,0.84,0.84,0.76,0.92,0.84,0.76,0.84,0.92,0.92,0.76,0.84,0.84,0.92,0.84,0.84,0.84,0.92,0.76,0.76,0.84,0.92,0.84,0.84,0.68,0.84,0.84,0.84,0.92,0.84,0.76,0.84,0.84,0.84,0.84,0.92,0.84,0.84,0.84,1,0.84
9,BMITD1,0.88,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.8
10,BMITD2,0.88,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.88,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8
11,BMITU,0.76,0.76,0.76,0.84,0.76,0.76,0.76,0.76,0.68,0.76,0.84,0.68,0.76,0.76,0.84,0.84,0.68,0.76,0.76,0.76,0.84,0.68,0.68,0.76,0.76,0.68,0.84,0.68,0.84,0.68,0.76,0.76,0.76,0.76,0.76,0.84,0.84,0.76,0.76,0.76,0.84,0.76,0.76,0.76,0.84,0.76,0.76,0.76,0.76,0.68
12,BTED,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.88,0.8,0.8,0.88,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.92,0.84,0.8,0.8,0.8
13,BTEU,0.8,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84
14,COH1,0.84,0.84,0.76,0.84,0.84,0.92,0.76,0.84,0.76,0.84,0.84,0.92,0.84,0.92,0.84,0.76,0.84,0.84,0.92,0.84,0.76,0.84,0.84,0.92,0.76,0.84,0.84,0.92,1,0.76,0.92,0.84,0.84,0.84,0.76,0.92,0.84,1,0.84,0.92,0.76,0.84,0.92,0.92,0.84,0.84,0.92,0.84,0.84,0.92
15,COH2,0.76,0.68,0.84,0.84,0.84,1,0.76,0.84,0.84,0.84,0.76,0.84,0.84,0.84,0.84,0.84,0.68,0.76,0.84,0.84,0.76,0.76,0.84,0.84,0.76,0.6,0.84,0.84,0.92,0.68,0.76,0.76,0.76,0.92,0.76,0.92,0.68,0.84,0.76,0.92,0.84,0.76,0.84,0.92,0.76,0.92,0.76,0.76,0.76,0.84
16,DC1,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.84,0.8
17,dDTF,0.84,0.8,0.8,0.8,0.8,0.84,0.88,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.88,0.8,0.8,0.84,0.8,0.84,0.8,0.88,0.8,0.84,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.88,0.8,0.84,0.84,0.84,0.8,0.88,0.84,0.8,0.84,0.84,0.8
18,DTF,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8
19,ffDTF,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8
20,Genie,0.84,0.8,0.84,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.88,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.84,0.84
21,GGC,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22,GPDC,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.88,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.84,0.84,0.8
23,hmvar,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8
24,MVAR,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8
25,oPDCF,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8
26,pCOH1,0.84,1,0.92,0.92,0.92,0.92,0.84,0.92,0.92,0.92,0.84,0.92,0.92,1,0.92,0.84,0.84,1,1,0.92,0.92,1,0.84,0.84,0.76,0.92,0.92,0.92,0.92,0.84,0.92,0.84,0.92,0.84,0.92,0.92,0.84,1,0.84,1,0.92,1,1,0.76,0.84,0.84,0.92,0.92,0.92,1
27,pCOH2,0.84,1,0.92,0.92,0.92,0.92,0.84,0.92,0.92,0.92,0.84,0.92,0.92,1,0.92,0.84,0.84,1,1,0.92,0.92,1,0.84,0.84,0.76,0.92,0.92,0.92,0.92,0.84,0.92,0.84,0.92,0.84,0.92,0.92,0.84,1,0.84,1,0.92,1,1,0.76,0.84,0.84,0.92,0.92,0.92,1
28,PCohF,0.92,1,0.92,1,0.92,1,1,1,1,1,1,1,1,0.92,1,0.92,0.92,0.92,0.92,1,0.92,1,0.92,1,1,0.92,0.92,1,1,1,1,1,1,1,1,1,1,1,0.92,0.92,1,1,1,1,1,0.92,1,0.92,1,1
29,PCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,PCorrD,0.84,0.84,0.84,0.92,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.88,0.8,0.84,0.84,0.84,0.84,0.84,0.88,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.8,0.88,0.8
31,PCorrU,0.76,1,1,0.84,0.84,1,0.76,0.76,1,0.84,0.84,0.84,1,1,1,0.84,1,0.76,1,1,0.68,1,0.92,0.84,0.92,0.68,1,1,0.92,0.84,1,0.76,0.92,0.84,1,0.92,1,1,0.92,0.84,0.76,0.92,0.92,1,0.84,0.76,0.84,0.76,0.76,1
32,PDC,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8
33,PH2D,0.88,0.8,0.84,0.8,0.84,0.8,0.88,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.84,0.8
