,sim4Sub001,sim4Sub002,sim4Sub003,sim4Sub004,sim4Sub005,sim4Sub006,sim4Sub007,sim4Sub008,sim4Sub009,sim4Sub010,sim4Sub011,sim4Sub012,sim4Sub013,sim4Sub014,sim4Sub015,sim4Sub016,sim4Sub017,sim4Sub018,sim4Sub019,sim4Sub020,sim4Sub021,sim4Sub022,sim4Sub023,sim4Sub024,sim4Sub025,sim4Sub026,sim4Sub027,sim4Sub028,sim4Sub029,sim4Sub030,sim4Sub031,sim4Sub032,sim4Sub033,sim4Sub034,sim4Sub035,sim4Sub036,sim4Sub037,sim4Sub038,sim4Sub039,sim4Sub040,sim4Sub041,sim4Sub042,sim4Sub043,sim4Sub044,sim4Sub045,sim4Sub046,sim4Sub047,sim4Sub048,sim4Sub049,sim4Sub050
1,0.947359803664741,0.929832331894828,0.923658779246922,0.946098079388934,0.944364290146011,0.963908356657337,0.942333428008107,0.938594504267259,0.939649254780847,0.927864313584911,0.949341769499097,0.938266889106427,0.936722839140206,0.951964858194653,0.947212066897379,0.964918297508583,0.943196271836094,0.941140641674365,0.937756588399123,0.953184260089068,0.941318032786886,0.951251190558259,0.953203413806891,0.952636683257731,0.964471320437342,0.944584891560617,0.94444340884336,0.946187698713618,0.962209196321472,0.928276821685119,0.936684123591943,0.946405333039198,0.928639225689034,0.955478205958995,0.934025926181251,0.960575047222491,0.953036843193757,0.954322535813261,0.958197487901391,0.948210707441161,0.939817193122751,0.949906420879924,0.951262330929697,0.954454477519337,0.945249662893463,0.943012626673469,0.935495423899406,0.954192033531415,0.951943856939983,0.93402953301438
2,0.923141264873361,0.921755132429787,0.909349429883219,0.91521260185581,0.924691888761736,0.945338962346096,0.923229764645865,0.912919295729984,0.905929948020792,0.897640160487529,0.908163377407658,0.913744063753809,0.899247534089813,0.928804037005887,0.932471375587696,0.937342161066608,0.913412521887797,0.923075453956348,0.898981803140813,0.917769719698327,0.909959050862413,0.928527965365578,0.934140793337838,0.935621999476071,0.936876989893697,0.910982939238098,0.893352380427139,0.918235210743289,0.938356028623033,0.901634954294144,0.909390632712432,0.921441784665444,0.907865984640627,0.924780548470267,0.913389353224227,0.925513529760509,0.932406204414786,0.932216145266032,0.92473950557708,0.920473046643411,0.909069591473756,0.918679860469605,0.92236443353693,0.928334939127798,0.926508403535138,0.910531235781549,0.920231443974134,0.928445719643177,0.939971663748294,0.915222782611093
3,0.93720654124574,0.934017247057716,0.927534477311986,0.937703923268741,0.941345230173613,0.961306044535855,0.944279111971448,0.936897357826037,0.93331150229535,0.923170622198025,0.936920882651449,0.93286453061252,0.925279454761761,0.947812876817293,0.947802794749259,0.957948715880601,0.93967664791402,0.937747612230221,0.926531311542623,0.946555979002413,0.934924633180758,0.951523077853729,0.944751288824363,0.954603149638054,0.955737382291856,0.934430611847102,0.928149483462048,0.94205937665934,0.954977866499977,0.924691334126456,0.934585203556954,0.939854764449284,0.931278285241869,0.946969343791799,0.931046397677092,0.948511900200969,0.951351682697155,0.954517452059767,0.946996229306555,0.941595601529786,0.933082975419918,0.941067973302684,0.945396541178527,0.947829680264016,0.940906660214143,0.935879068954624,0.936315958569422,0.946102285940893,0.954796389275368,0.934272659447906
4,0.880911634034373,0.874969935273123,0.869797834371786,0.868685446198725,0.859073874673173,0.887031410346891,0.885418318445479,0.894431648283696,0.865765007158269,0.813976784358007,0.856469340431109,0.849939521034555,0.864840778604507,0.884376504748654,0.874180173277142,0.84884729699756,0.865694393698035,0.880431055458095,0.866437145027188,0.879187600400594,0.872160359997042,0.87139416181047,0.856311349047917,0.910421847169292,0.889246143608977,0.855067932974412,0.840302744338919,0.852544055276618,0.90516572903434,0.857484229629182,0.852849878006977,0.881536722252468,0.848259176362256,0.918894106023028,0.848060856706928,0.877739143293073,0.883287641401004,0.881251063658178,0.873514756786912,0.873148441648351,0.872456139643363,0.850305836173116,0.865896074042708,0.869552504049631,0.880854463331519,0.871434490082606,0.878092015674255,0.883262436230919,0.884452120258908,0.86671608224279
5,0.943222175172572,0.933368634014209,0.92838473171617,0.943585129621788,0.944252226456691,0.963732462242656,0.946962622413109,0.936147924102192,0.936376411993628,0.924886254108442,0.940405878517802,0.937014981953098,0.92545421060768,0.949106742214963,0.947544021669725,0.960620463909557,0.941894702881455,0.935623656564434,0.932424280308376,0.951311354425019,0.937263672964598,0.955340820949193,0.944395055753837,0.954944259606531,0.961027107320253,0.939283447260702,0.932615839601019,0.942751678664328,0.95875864201265,0.924553545863327,0.936403336492381,0.940029520295202,0.927573125239449,0.949738551811748,0.928448584813717,0.950729955168404,0.953129487360447,0.95650025877308,0.951301272356986,0.941958555979002,0.932461247891167,0.946256877650744,0.943249060687328,0.949768798015849,0.945373016353114,0.939555663097615,0.937357772266248,0.948491736064902,0.954638436876172,0.937962696348275
6,0.890909645850557,0.861994313713629,0.860552577984796,0.866608540183762,0.845812594519388,0.873494553666849,0.877056884372122,0.881872791186928,0.8548259633416,0.812256111413573,0.851471995375692,0.868349377264265,0.856613811088931,0.86060634901431,0.874744769087035,0.86233878437145,0.875386621767857,0.870866533583369,0.860844957957776,0.883576660684639,0.864921435148778,0.888762204343355,0.867119325980145,0.904802735601127,0.879268256944864,0.86964660335128,0.857531318264003,0.855367034326081,0.906617546831206,0.849593331048065,0.836227908508594,0.872607370663871,0.830118175280113,0.919895630431714,0.839309621653594,0.876280604117517,0.878828006640722,0.893537743902029,0.864582044508969,0.86531299444142,0.858741127444062,0.853952184112005,0.866679114659999,0.865781810604991,0.887468299961689,0.860747497966783,0.877493812970916,0.887212926555495,0.876075602067496,0.856029090126967
7,0.947864967502134,0.925595359560153,0.921293677199067,0.943823738565254,0.942232452160587,0.959172006802036,0.940903260540802,0.933546750549473,0.93624202340384,0.924143541763287,0.944354727481701,0.937599741899058,0.925773476095417,0.946552618313068,0.941743471860948,0.963233399874982,0.939873248240679,0.93390298362,0.936820061971112,0.953636951451482,0.933745031220804,0.951627259223412,0.943487669630795,0.947392790649218,0.960139885333279,0.942294624913462,0.941162072604332,0.941486379126087,0.960126442575901,0.923619274225529,0.933808884318351,0.94042944232721,0.919203328426727,0.950403968301978,0.926717829801249,0.951973410225905,0.948972314641179,0.949012642913315,0.953314325274401,0.939007870734445,0.933993722232304,0.948703459493611,0.938991067287722,0.950267860383522,0.946981106204504,0.941602322908475,0.933408962286344,0.950425812782718,0.948669852600166,0.937750972919565
8,0.893893976972556,0.860092163544586,0.867112643585452,0.863862856989225,0.845489968342306,0.87879436076328,0.874425503599298,0.877060284045464,0.858979775371524,0.819962172080737,0.860814711753674,0.86437032108026,0.857564886173452,0.856839016259015,0.872136874155627,0.860979385531561,0.881066225744225,0.869774309546374,0.869024875822529,0.876868724752822,0.863355353914195,0.886765954872663,0.865254143393894,0.899408868187042,0.883274198643626,0.871602524549836,0.861298651019297,0.853019592818879,0.903075380262,0.846098214129682,0.830292931126033,0.871360554917024,0.83955835164909,0.918168236108591,0.835276794440076,0.87604199517405,0.878743989407107,0.892838720518353,0.869589471632422,0.869888572984091,0.861006271046317,0.853611074143529,0.873494592650845,0.864975245162287,0.889262908071703,0.864383724853642,0.8749531318264,0.890069512498403,0.877456845388126,0.855706463949885
9,0.943127333894028,0.916168671841608,0.911518487777303,0.932872655075901,0.926680748390299,0.943994352603786,0.929590089481449,0.916468232017538,0.924519863778626,0.9163748459237,0.931610610928042,0.932459027423513,0.904934594438087,0.92591882419446,0.929404916654028,0.959602862303355,0.932886282728288,0.909563137503619,0.92821197038426,0.94076429014601,0.920577093300611,0.944019600435688,0.923989841304858,0.924840585145252,0.951868345075763,0.929724358532449,0.927804276909926,0.926318024514332,0.954822815701306,0.905185898054572,0.912668951729653,0.925613649712529,0.892294183016449,0.938769816211447,0.895454667788057,0.929242432682099,0.937004844958568,0.939790417626053,0.944567657075101,0.920728596837127,0.911603860524755,0.930789609673372,0.911555603965311,0.94515755628783,0.934273622964607,0.929561874560521,0.921642024569483,0.940011178976686,0.930273054915964,0.926704396861945
10,0.936030299975131,0.93102287285168,0.925081174090429,0.935905954469381,0.937485439477346,0.959662667446346,0.94302389450124,0.928993016487542,0.927584887652155,0.916958387944536,0.931251399727112,0.931006069404956,0.911702269809583,0.942748317974983,0.943328036886926,0.953280718380955,0.934931354559448,0.927705872468561,0.921545728899912,0.941904784949489,0.92875776823342,0.952623703614085,0.938896967986073,0.947369265823806,0.955260164404923,0.930811149422969,0.918638732616834,0.932662889251843,0.953720968685096,0.91610645319568,0.928717439961285,0.931852963119795,0.92047030830964,0.944885716398147,0.91829930299303,0.938718851450809,0.946535814866345,0.952722843949751,0.942815531761875,0.932441083755099,0.924476250008402,0.940180751315709,0.936221859267773,0.944489155055485,0.940584034037062,0.930584302892209,0.934168478078224,0.94348430894145,0.950198966251957,0.932400755482965
