,Method_name,sim9Sub001,sim9Sub002,sim9Sub003,sim9Sub004,sim9Sub005,sim9Sub006,sim9Sub007,sim9Sub008,sim9Sub009,sim9Sub010,sim9Sub011,sim9Sub012,sim9Sub013,sim9Sub014,sim9Sub015,sim9Sub016,sim9Sub017,sim9Sub018,sim9Sub019,sim9Sub020,sim9Sub021,sim9Sub022,sim9Sub023,sim9Sub024,sim9Sub025,sim9Sub026,sim9Sub027,sim9Sub028,sim9Sub029,sim9Sub030,sim9Sub031,sim9Sub032,sim9Sub033,sim9Sub034,sim9Sub035,sim9Sub036,sim9Sub037,sim9Sub038,sim9Sub039,sim9Sub040,sim9Sub041,sim9Sub042,sim9Sub043,sim9Sub044,sim9Sub045,sim9Sub046,sim9Sub047,sim9Sub048,sim9Sub049,sim9Sub050
11,BMITU,0.68,0.76,0.68,0.76,0.68,0.68,0.68,0.68,0.68,0.6,0.68,0.68,0.76,0.68,0.6,0.68,0.68,0.76,0.68,0.68,0.6,0.76,0.68,0.68,0.68,0.68,0.6,0.6,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.76,0.68,0.68,0.68,0.68,0.6,0.68,0.68,0.68,0.76,0.68,0.76,0.68,0.68,0.68
12,BTED,0.88,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.92,0.8,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.88
13,BTEU,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84
14,COH1,0.84,0.92,1,0.92,0.84,0.84,1,0.92,0.76,0.92,0.84,0.84,1,1,0.92,0.68,0.92,0.84,0.92,0.92,0.92,0.92,0.84,1,0.84,0.84,1,1,0.92,0.92,0.92,0.92,0.76,0.76,0.84,0.76,0.84,1,1,0.92,0.76,0.92,0.84,0.92,0.92,0.92,1,0.92,1,0.84
15,COH2,0.76,0.84,0.92,0.92,0.84,0.84,0.92,0.92,0.76,0.92,0.84,0.68,1,0.92,0.84,0.76,0.92,0.84,0.84,0.84,0.84,0.84,0.84,1,0.84,0.84,0.92,0.84,0.92,0.84,0.84,0.92,0.76,0.76,0.84,0.84,0.84,0.92,1,0.92,0.68,0.84,0.84,1,0.92,0.92,0.92,0.84,1,0.84
16,DC1,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.88,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.88,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.88
17,dDTF,0.8,0.8,0.88,0.8,0.8,0.88,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.88,0.84,0.8,0.84,0.84,0.84,0.88,0.84,0.8,0.8,0.92,0.8,0.8,0.84,0.8,0.88,0.84,0.88,0.8,0.8,0.8,0.84,0.88,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.84,0.88,0.84,0.88,0.84,0.88
18,DTF,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84
19,ffDTF,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84
20,Genie,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.88,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.8
21,GGC,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8
22,GPDC,0.84,0.8,0.8,0.84,0.88,0.84,0.84,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.88,0.88,0.88,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84
23,hmvar,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84
24,MVAR,0.8,0.8,0.88,0.8,0.8,0.92,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.84
25,oPDCF,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84
26,pCOH1,0.76,0.92,0.92,0.92,0.92,0.92,1,0.92,0.76,0.92,1,0.92,1,1,0.92,0.84,0.92,0.84,0.92,0.92,1,1,0.92,1,0.76,0.84,0.92,0.92,0.92,0.84,0.92,0.92,0.84,0.76,0.92,1,0.84,1,0.92,0.92,0.76,0.84,0.84,0.92,1,0.92,0.92,0.92,1,0.92
27,pCOH2,0.76,0.92,0.92,0.92,0.92,0.92,1,0.92,0.76,0.92,1,0.92,1,1,0.92,0.84,0.92,0.84,0.92,0.92,1,1,0.92,1,0.76,0.84,0.92,0.92,0.92,0.84,0.92,0.92,0.84,0.76,0.92,1,0.84,1,0.92,0.92,0.76,0.84,0.84,0.92,1,0.92,0.92,0.92,1,0.92
28,PCohF,0.92,0.92,1,1,0.92,0.92,0.92,0.92,0.76,0.92,0.92,0.92,1,1,0.92,0.76,0.92,0.84,0.92,0.92,0.92,0.92,1,1,0.92,0.92,1,1,1,1,0.92,1,0.84,0.84,0.92,0.92,0.92,1,1,0.92,0.84,0.92,0.84,0.92,0.92,0.92,0.92,0.92,1,0.92
29,PCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,PCorrD,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.88,0.84,0.84
31,PCorrU,0.84,0.84,0.68,0.76,0.76,0.76,0.68,0.76,0.76,0.76,0.68,0.76,0.76,0.76,0.76,0.84,0.68,0.84,0.68,0.68,0.76,0.84,0.76,0.76,0.68,0.76,0.76,0.84,0.76,0.92,0.76,0.84,0.84,0.68,0.76,0.68,0.76,0.68,0.76,0.68,0.76,0.76,0.76,0.68,0.84,0.68,0.84,0.76,0.68,0.84
32,PDC,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84
33,PH2D,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.84,0.88,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.88,0.84,0.8,0.84,0.8,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.84
34,PH2U,0.76,0.76,0.76,0.68,0.76,0.6,0.68,0.84,0.76,0.76,0.76,0.76,0.68,0.76,0.68,0.76,0.76,0.84,0.68,0.84,0.76,0.76,0.84,0.84,0.68,0.68,0.84,0.76,0.68,0.84,0.68,0.68,0.68,0.68,0.76,0.68,0.84,0.76,0.92,0.76,0.6,0.84,0.84,0.76,0.68,0.76,0.76,0.76,0.76,0.68
35,PMITD1,0.8,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.88,0.8,0.8,0.84,0.8,0.88,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.88,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.88,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.88,0.88,0.8
36,PMITD2,0.8,0.88,0.84,0.84,0.84,0.8,0.8,0.88,0.8,0.8,0.84,0.84,0.84,0.84,0.8,0.8,0.88,0.8,0.8,0.84,0.8,0.88,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.84,0.8,0.84,0.84,0.8,0.84,0.8,0.88,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.88,0.88,0.8
37,PMITU,0.68,0.92,0.68,0.92,0.68,0.68,0.68,0.84,0.68,0.68,0.68,0.68,0.76,0.76,0.68,0.68,0.68,0.76,0.68,0.76,0.76,0.92,0.68,0.84,0.68,0.76,0.68,0.68,0.92,0.76,0.76,0.76,0.68,0.76,0.68,0.76,0.76,0.76,0.92,0.76,0.6,0.68,0.76,0.84,0.76,0.76,0.68,0.84,0.68,0.84
38,PTED,0.88,0.8,0.88,0.84,0.88,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.92,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8
39,PTEU,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.84
40,Smvar,0.76,0.76,0.76,0.84,0.92,0.92,0.84,0.84,0.68,0.84,0.76,0.76,0.92,0.76,0.76,0.76,0.84,0.76,0.84,0.84,0.84,0.92,0.76,0.92,0.76,0.76,0.84,0.84,0.84,0.84,0.84,0.76,0.76,0.68,0.76,0.76,0.76,0.84,0.84,0.84,0.68,0.84,0.76,0.84,0.76,0.76,0.92,0.76,0.84,0.76
41,Tigress,0.84,0.92,0.96,0.96,0.92,0.88,0.96,0.92,0.84,0.88,0.92,0.96,0.96,0.96,0.92,0.8,0.88,0.92,0.92,0.88,0.92,0.88,0.96,0.96,0.84,0.96,0.96,0.96,0.96,0.96,0.88,0.92,0.92,0.84,0.88,0.92,0.96,0.96,0.96,0.88,0.8,0.88,0.88,0.88,0.92,0.92,0.88,0.96,0.96,0.88
