,Method_name,sim7Sub001,sim7Sub002,sim7Sub003,sim7Sub004,sim7Sub005,sim7Sub006,sim7Sub007,sim7Sub008,sim7Sub009,sim7Sub010,sim7Sub011,sim7Sub012,sim7Sub013,sim7Sub014,sim7Sub015,sim7Sub016,sim7Sub017,sim7Sub018,sim7Sub019,sim7Sub020,sim7Sub021,sim7Sub022,sim7Sub023,sim7Sub024,sim7Sub025,sim7Sub026,sim7Sub027,sim7Sub028,sim7Sub029,sim7Sub030,sim7Sub031,sim7Sub032,sim7Sub033,sim7Sub034,sim7Sub035,sim7Sub036,sim7Sub037,sim7Sub038,sim7Sub039,sim7Sub040,sim7Sub041,sim7Sub042,sim7Sub043,sim7Sub044,sim7Sub045,sim7Sub046,sim7Sub047,sim7Sub048,sim7Sub049,sim7Sub050
1,Af,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.84
2,AS,0.8,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.88,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.88,0.84,0.88,0.8,0.8,0.84,0.8,0.84
3,BCohF,1,1,1,1,0.92,1,1,1,1,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,0.92,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1
4,BCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BCorrD,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.88,0.84,0.84,0.88,0.8,0.8,0.84,0.84,0.84,0.88
6,BCorrU,1,1,1,0.92,0.92,1,0.92,1,1,0.92,0.92,1,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,1,0.92,1,1,0.92,1,1,1,0.92,1,1,1,1,1,0.92,1,1
7,BH2D,0.8,0.88,0.8,0.8,0.8,0.92,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.8
8,BH2U,1,0.92,0.76,0.84,0.68,0.84,0.92,0.84,0.76,1,0.92,0.84,0.92,0.92,0.76,0.92,0.84,0.84,0.76,0.84,0.68,0.84,0.76,0.76,0.76,0.84,0.92,0.84,0.84,0.84,0.84,0.84,0.68,0.68,0.84,0.76,1,0.84,0.84,0.84,0.92,0.92,0.84,0.84,0.68,0.76,0.76,0.84,0.84,0.84
9,BMITD1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
10,BMITD2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8
11,BMITU,0.68,0.68,0.68,0.68,0.68,0.76,0.68,0.68,0.76,0.68,0.76,0.68,0.68,0.68,0.76,0.76,0.68,0.68,0.6,0.76,0.76,0.68,0.68,0.68,0.68,0.68,0.68,0.76,0.6,0.68,0.68,0.68,0.6,0.68,0.68,0.76,0.76,0.76,0.68,0.68,0.68,0.68,0.68,0.68,0.76,0.68,0.68,0.68,0.76,0.6
12,BTED,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.88,0.8,0.84,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.92
13,BTEU,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
14,COH1,0.92,1,1,0.92,0.92,0.92,1,1,1,1,0.92,1,1,1,1,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,0.92,1,1,1,1,0.92,1,1,1,1,1,1,1,1,1,1
15,COH2,0.84,1,0.92,0.92,0.84,0.84,0.92,0.92,0.92,0.92,0.92,0.84,1,1,0.92,1,1,1,0.92,0.92,0.92,1,0.92,1,0.92,0.84,1,0.92,0.92,1,0.92,1,0.92,0.84,0.92,0.84,0.76,1,1,0.92,0.92,1,0.84,1,0.92,0.92,1,0.92,1,0.92
16,DC1,0.8,0.8,0.84,0.8,0.88,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.88,0.84,0.8,0.88,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.88,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84
17,dDTF,0.84,0.84,0.88,0.8,0.84,0.84,0.8,0.8,0.88,0.88,0.84,0.84,0.8,0.88,0.92,0.92,0.88,0.88,0.84,0.88,0.84,0.84,0.8,0.88,0.84,0.8,0.88,0.84,0.88,0.8,0.84,0.84,0.84,0.8,0.84,0.88,0.84,0.8,0.8,0.88,0.84,0.8,0.88,0.88,0.88,0.84,0.84,0.84,0.8,0.88
18,DTF,0.8,0.84,0.88,0.8,0.8,0.8,0.8,0.8,0.84,0.88,0.84,0.8,0.8,0.84,0.84,0.88,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8
19,ffDTF,0.8,0.84,0.92,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.84,0.88,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8
20,Genie,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.8,0.84,0.84,0.88,0.84,0.84,0.84,0.8,0.84,0.88,0.84,0.84,0.84,0.84
