,Method_name,sim26Sub001,sim26Sub002,sim26Sub003,sim26Sub004,sim26Sub005,sim26Sub006,sim26Sub007,sim26Sub008,sim26Sub009,sim26Sub010,sim26Sub011,sim26Sub012,sim26Sub013,sim26Sub014,sim26Sub015,sim26Sub016,sim26Sub017,sim26Sub018,sim26Sub019,sim26Sub020,sim26Sub021,sim26Sub022,sim26Sub023,sim26Sub024,sim26Sub025,sim26Sub026,sim26Sub027,sim26Sub028,sim26Sub029,sim26Sub030,sim26Sub031,sim26Sub032,sim26Sub033,sim26Sub034,sim26Sub035,sim26Sub036,sim26Sub037,sim26Sub038,sim26Sub039,sim26Sub040,sim26Sub041,sim26Sub042,sim26Sub043,sim26Sub044,sim26Sub045,sim26Sub046,sim26Sub047,sim26Sub048,sim26Sub049,sim26Sub050
24,MVAR,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.88,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.92,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8
25,oPDCF,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.88,0.84,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.84,0.8,0.96,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8
26,pCOH1,0.84,0.76,0.68,0.68,1,0.84,0.76,0.76,0.84,0.76,0.76,0.76,0.68,0.92,0.68,0.84,0.84,0.84,0.68,0.68,0.68,0.68,0.76,0.68,0.76,0.84,0.68,0.84,0.76,0.76,0.68,0.68,0.68,0.84,0.84,0.92,0.76,0.84,0.76,0.6,0.68,0.76,0.84,0.76,0.76,0.76,0.68,0.84,0.68,0.76
27,pCOH2,0.84,0.76,0.68,0.68,1,0.84,0.76,0.76,0.84,0.76,0.76,0.76,0.68,0.92,0.68,0.84,0.84,0.84,0.68,0.68,0.68,0.68,0.76,0.68,0.76,0.84,0.68,0.84,0.76,0.76,0.68,0.68,0.68,0.84,0.84,0.92,0.76,0.84,0.76,0.6,0.68,0.76,0.84,0.76,0.76,0.76,0.68,0.84,0.68,0.76
28,PCohF,0.76,0.92,0.84,0.76,0.84,0.84,0.92,1,0.84,0.84,0.84,0.92,0.84,0.76,0.76,0.92,0.76,0.76,0.68,0.84,0.76,0.92,0.92,0.92,0.84,0.84,0.84,0.84,0.76,0.84,0.84,0.84,0.84,0.84,0.76,0.84,0.84,0.84,0.84,0.76,0.76,1,0.84,0.84,0.84,0.92,0.84,0.84,0.76,0.92
29,PCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,PCorrD,0.8,0.8,0.84,0.84,0.84,0.84,0.88,0.8,0.84,0.84,0.8,0.84,0.88,0.84,0.84,0.84,0.84,0.88,0.84,0.88,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84
31,PCorrU,0.68,0.68,0.68,0.84,0.76,0.68,0.68,0.76,0.76,0.76,0.76,0.76,0.6,0.68,0.76,0.76,0.68,0.84,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.84,0.76,0.68,0.68,0.76,0.76,0.68,0.84,0.68,0.76,0.84,0.68,0.76,0.92,0.76,0.68,0.76,0.76,0.68,0.68,0.6,0.84,0.84,0.84,0.76
32,PDC,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.8,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8
33,PH2D,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.88,0.88,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.88,0.84,0.8,0.8,0.84,0.84,0.8,0.8
34,PH2U,0.84,0.68,0.68,0.68,0.6,0.92,0.84,0.68,0.92,0.68,0.84,0.76,0.6,0.92,0.76,0.76,0.84,0.68,0.68,0.68,0.68,0.84,0.76,0.6,0.68,0.68,0.6,0.76,0.84,0.76,0.76,0.6,0.68,0.68,0.68,0.68,0.84,0.68,0.92,0.76,0.76,0.76,0.76,0.84,0.84,0.68,0.84,0.92,0.76,0.76
35,PMITD1,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.88,0.8
36,PMITD2,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.88,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.88,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.84,0.8
37,PMITU,0.76,0.76,0.6,0.6,0.76,0.76,0.68,0.84,0.6,0.68,0.68,0.76,0.6,0.84,0.68,0.76,0.68,0.68,0.76,0.68,0.76,0.76,0.68,0.76,0.76,0.92,0.6,0.68,0.76,0.76,0.68,0.6,0.68,0.6,0.76,0.76,0.76,0.6,0.68,0.68,0.76,0.6,0.68,0.76,0.68,0.84,0.68,0.84,0.68,0.68
38,PTED,0.8,0.88,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.96,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.96,0.88,0.8,0.8
39,PTEU,0.84,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.84
40,Smvar,0.68,0.76,0.68,0.68,0.84,0.76,0.76,0.84,0.76,0.76,0.76,0.68,0.68,0.76,0.76,0.76,0.84,0.68,0.68,0.68,0.68,0.68,0.68,0.76,0.68,0.76,0.68,0.76,0.68,0.76,0.68,0.68,0.76,0.84,0.68,0.92,0.76,0.84,0.76,0.68,0.76,0.76,0.76,0.76,0.84,0.76,0.68,0.84,0.68,0.76
41,Tigress,0.84,0.92,0.92,0.84,0.88,1,0.88,0.96,0.92,0.96,0.88,0.88,0.92,0.88,0.88,0.84,0.88,0.8,0.84,0.92,0.8,0.88,0.92,0.88,0.84,1,0.92,0.92,0.92,0.92,0.84,0.84,0.92,0.88,0.88,0.92,0.92,0.92,0.96,0.96,0.8,0.96,0.88,0.84,0.96,0.96,0.92,0.88,0.96,0.92
