,Method_name,sim4Sub001,sim4Sub002,sim4Sub003,sim4Sub004,sim4Sub005,sim4Sub006,sim4Sub007,sim4Sub008,sim4Sub009,sim4Sub010,sim4Sub011,sim4Sub012,sim4Sub013,sim4Sub014,sim4Sub015,sim4Sub016,sim4Sub017,sim4Sub018,sim4Sub019,sim4Sub020,sim4Sub021,sim4Sub022,sim4Sub023,sim4Sub024,sim4Sub025,sim4Sub026,sim4Sub027,sim4Sub028,sim4Sub029,sim4Sub030,sim4Sub031,sim4Sub032,sim4Sub033,sim4Sub034,sim4Sub035,sim4Sub036,sim4Sub037,sim4Sub038,sim4Sub039,sim4Sub040,sim4Sub041,sim4Sub042,sim4Sub043,sim4Sub044,sim4Sub045,sim4Sub046,sim4Sub047,sim4Sub048,sim4Sub049,sim4Sub050
1,Af,0.9756,0.976,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756
2,AS,0.9756,0.976,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756
3,BCohF,0.9696,0.9696,0.9688,0.9688,0.9688,0.9696,0.9656,0.9704,0.9704,0.9704,0.9696,0.9696,0.9704,0.9696,0.972,0.9696,0.9712,0.9648,0.9688,0.9656,0.9728,0.9688,0.9752,0.968,0.9752,0.9688,0.968,0.9688,0.9704,0.9648,0.9664,0.9712,0.9672,0.9744,0.9632,0.9688,0.9696,0.9696,0.9728,0.9672,0.9656,0.9664,0.9728,0.9744,0.9664,0.9664,0.9688,0.972,0.968,0.964
4,BCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BCorrD,0.976,0.976,0.9764,0.976,0.9772,0.976,0.976,0.976,0.976,0.9764,0.976,0.9768,0.9764,0.9768,0.9764,0.976,0.976,0.976,0.9764,0.9764,0.9764,0.976,0.976,0.976,0.9764,0.976,0.976,0.9764,0.9768,0.9756,0.976,0.976,0.976,0.9768,0.976,0.9764,0.9764,0.976,0.976,0.9764,0.9772,0.976,0.976,0.976,0.9764,0.976,0.9772,0.9764,0.9764,0.9764
6,BCorrU,0.9664,0.964,0.9624,0.9624,0.964,0.9648,0.9608,0.9568,0.9616,0.9616,0.9608,0.9616,0.9672,0.964,0.9632,0.9648,0.9584,0.9648,0.9656,0.96,0.96,0.9624,0.9688,0.964,0.9656,0.9608,0.9624,0.9608,0.9672,0.9608,0.9616,0.9656,0.956,0.9592,0.9632,0.9704,0.9648,0.9624,0.9608,0.9648,0.9592,0.9608,0.96,0.9624,0.964,0.96,0.9632,0.9648,0.9624,0.9616
7,BH2D,0.976,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.976,0.9756,0.9756,0.9756,0.9756
8,BH2U,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.952,0.9512,0.952,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.952,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512,0.9512
9,BMITD1,0.9756,0.9756,0.9756,0.976,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.976,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756
10,BMITD2,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756,0.9756
