,sim10Sub001,sim10Sub002,sim10Sub003,sim10Sub004,sim10Sub005,sim10Sub006,sim10Sub007,sim10Sub008,sim10Sub009,sim10Sub010,sim10Sub011,sim10Sub012,sim10Sub013,sim10Sub014,sim10Sub015,sim10Sub016,sim10Sub017,sim10Sub018,sim10Sub019,sim10Sub020,sim10Sub021,sim10Sub022,sim10Sub023,sim10Sub024,sim10Sub025,sim10Sub026,sim10Sub027,sim10Sub028,sim10Sub029,sim10Sub030,sim10Sub031,sim10Sub032,sim10Sub033,sim10Sub034,sim10Sub035,sim10Sub036,sim10Sub037,sim10Sub038,sim10Sub039,sim10Sub040,sim10Sub041,sim10Sub042,sim10Sub043,sim10Sub044,sim10Sub045,sim10Sub046,sim10Sub047,sim10Sub048,sim10Sub049,sim10Sub050
1,0.822,0.7965,0.722,0.749,0.755,0.785,0.7355,0.808,0.8025,0.716,0.752,0.846,0.814,0.731,0.713,0.71,0.761,0.734,0.856,0.816,0.7475,0.728,0.764,0.834,0.779,0.7265,0.785,0.7605,0.801,0.8305,0.7385,0.716,0.81,0.7785,0.7295,0.752,0.7475,0.7785,0.825,0.752,0.761,0.767,0.7865,0.7445,0.7425,0.795,0.686,0.7635,0.8085,0.758
2,0.7905,0.7535,0.7965,0.7865,0.695,0.7835,0.7715,0.737,0.8145,0.728,0.7815,0.7505,0.9065,0.716,0.7475,0.71,0.764,0.801,0.779,0.816,0.7415,0.81,0.7415,0.776,0.725,0.7355,0.7805,0.71,0.7995,0.7745,0.7595,0.716,0.7755,0.731,0.695,0.728,0.7685,0.746,0.791,0.686,0.737,0.758,0.7805,0.6995,0.7865,0.7695,0.743,0.8635,0.731,0.7745
3,1,1,0.936,1,0.936,0.936,1,0.84,0.824,1,1,0.928,0.92,1,0.932,1,0.928,0.932,0.932,0.92,0.844,0.856,0.904,0.864,1,0.94,0.868,1,0.94,0.924,0.86,0.92,0.852,1,0.844,1,0.772,0.936,0.932,0.936,1,1,0.916,0.844,0.852,0.832,0.928,0.848,1,0.936
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.852,0.852,0.8445,0.843,0.8385,0.855,0.818,0.8325,0.8235,0.831,0.8475,0.852,0.8175,0.8105,0.8385,0.846,0.8355,0.843,0.815,0.834,0.794,0.8085,0.834,0.871,0.8135,0.8355,0.8595,0.846,0.8415,0.834,0.831,0.8535,0.8265,0.8325,0.8295,0.889,0.822,0.8445,0.846,0.852,0.849,0.8505,0.8505,0.843,0.828,0.822,0.852,0.7895,0.8535,0.843
6,0.932,0.94,0.928,1,0.92,0.932,1,0.86,0.92,0.928,0.936,1,0.856,0.932,0.912,1,0.928,0.936,0.94,0.92,0.92,0.84,0.908,0.928,1,0.856,1,1,0.928,0.848,0.932,0.932,0.78,0.856,0.904,1,0.84,1,1,1,1,1,1,0.928,0.856,0.832,1,0.928,0.936,0.928
7,0.743,0.7145,0.7415,0.789,0.761,0.786,0.7415,0.837,0.7845,0.7605,0.7865,0.746,0.6725,0.7355,0.7775,0.734,0.7085,0.701,0.7505,0.7265,0.707,0.7235,0.7505,0.755,0.7935,0.806,0.8085,0.764,0.7625,0.731,0.7535,0.7385,0.798,0.743,0.8725,0.747,0.743,0.71,0.7565,0.7635,0.77,0.7235,0.734,0.737,0.789,0.7905,0.755,0.755,0.749,0.753
8,0.776,0.78,0.76,0.86,0.864,1,0.832,0.756,0.764,0.728,0.92,0.76,0.76,0.836,0.904,0.672,0.92,0.684,0.688,0.832,0.728,0.664,0.848,0.76,0.68,0.72,0.68,0.836,0.928,0.928,0.756,0.86,0.736,0.84,0.756,0.76,0.748,0.868,0.912,0.648,0.928,1,0.756,0.664,0.852,0.832,0.844,0.852,0.776,0.936
9,0.805,0.743,0.764,0.74,0.7655,0.7415,0.7875,0.7655,0.746,0.765,0.746,0.737,0.7385,0.7595,0.7325,0.7565,0.767,0.7655,0.795,0.776,0.7445,0.7325,0.825,0.7625,0.84,0.755,0.749,0.7725,0.7755,0.755,0.7565,0.746,0.7475,0.734,0.762,0.752,0.7595,0.7535,0.786,0.761,0.7325,0.767,0.7415,0.8205,0.7595,0.7875,0.752,0.7775,0.7415,0.7565
10,0.805,0.728,0.7745,0.7445,0.7715,0.74,0.786,0.7595,0.7475,0.7695,0.7475,0.743,0.7325,0.752,0.728,0.755,0.77,0.7715,0.7845,0.767,0.749,0.7205,0.8205,0.789,0.8445,0.7505,0.7475,0.774,0.749,0.7565,0.755,0.7475,0.749,0.7415,0.7635,0.749,0.7625,0.749,0.7565,0.795,0.7575,0.7625,0.743,0.813,0.761,0.789,0.7505,0.8085,0.752,0.7535
