,Method_name,sim10Sub001,sim10Sub002,sim10Sub003,sim10Sub004,sim10Sub005,sim10Sub006,sim10Sub007,sim10Sub008,sim10Sub009,sim10Sub010,sim10Sub011,sim10Sub012,sim10Sub013,sim10Sub014,sim10Sub015,sim10Sub016,sim10Sub017,sim10Sub018,sim10Sub019,sim10Sub020,sim10Sub021,sim10Sub022,sim10Sub023,sim10Sub024,sim10Sub025,sim10Sub026,sim10Sub027,sim10Sub028,sim10Sub029,sim10Sub030,sim10Sub031,sim10Sub032,sim10Sub033,sim10Sub034,sim10Sub035,sim10Sub036,sim10Sub037,sim10Sub038,sim10Sub039,sim10Sub040,sim10Sub041,sim10Sub042,sim10Sub043,sim10Sub044,sim10Sub045,sim10Sub046,sim10Sub047,sim10Sub048,sim10Sub049,sim10Sub050
1,Af,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.88,0.84,0.8,0.8,0.84,0.88,0.8,0.8,0.8,0.8,0.8,0.88,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.88,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.84,0.84,0.8
2,AS,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.92,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.8,0.8
3,BCohF,1,1,0.92,1,0.92,0.92,1,0.84,0.84,1,1,0.92,0.92,1,0.92,1,0.92,0.92,0.92,0.92,0.84,0.84,0.92,0.84,1,0.92,0.84,1,0.92,0.92,0.84,0.92,0.84,1,0.84,1,0.76,0.92,0.92,0.92,1,1,0.92,0.84,0.84,0.84,0.92,0.84,1,0.92
4,BCohW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,BCorrD,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.8,0.84,0.8,0.84,0.84,0.88,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.88,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84
6,BCorrU,0.92,0.92,0.92,1,0.92,0.92,1,0.84,0.92,0.92,0.92,1,0.84,0.92,0.92,1,0.92,0.92,0.92,0.92,0.92,0.84,0.92,0.92,1,0.84,1,1,0.92,0.84,0.92,0.92,0.76,0.84,0.92,1,0.84,1,1,1,1,1,1,0.92,0.84,0.84,1,0.92,0.92,0.92
7,BH2D,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.88,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.84
8,BH2U,0.76,0.76,0.76,0.84,0.84,1,0.84,0.76,0.76,0.76,0.92,0.76,0.76,0.84,0.92,0.68,0.92,0.68,0.68,0.84,0.76,0.68,0.84,0.76,0.68,0.76,0.68,0.84,0.92,0.92,0.76,0.84,0.76,0.84,0.76,0.76,0.76,0.84,0.92,0.68,0.92,1,0.76,0.68,0.84,0.84,0.84,0.84,0.76,0.92
9,BMITD1,0.88,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.84,0.84,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.8,0.84,0.8,0.8,0.8,0.8
10,BMITD2,0.88,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.84,0.84,0.84,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.8,0.8,0.84,0.8,0.8,0.8,0.8,0.84,0.84,0.8,0.8,0.84,0.8,0.84,0.8,0.84,0.8,0.8
