,sim18Sub001,sim18Sub002,sim18Sub003,sim18Sub004,sim18Sub005,sim18Sub006,sim18Sub007,sim18Sub008,sim18Sub009,sim18Sub010,sim18Sub011,sim18Sub012,sim18Sub013,sim18Sub014,sim18Sub015,sim18Sub016,sim18Sub017,sim18Sub018,sim18Sub019,sim18Sub020,sim18Sub021,sim18Sub022,sim18Sub023,sim18Sub024,sim18Sub025,sim18Sub026,sim18Sub027,sim18Sub028,sim18Sub029,sim18Sub030,sim18Sub031,sim18Sub032,sim18Sub033,sim18Sub034,sim18Sub035,sim18Sub036,sim18Sub037,sim18Sub038,sim18Sub039,sim18Sub040,sim18Sub041,sim18Sub042,sim18Sub043,sim18Sub044,sim18Sub045,sim18Sub046,sim18Sub047,sim18Sub048,sim18Sub049,sim18Sub050
1,0.7415,0.789,0.8695,0.8055,0.8205,0.7505,0.77,0.822,0.764,0.7235,0.7265,0.746,0.7025,0.707,0.7475,0.78,0.7565,0.7505,0.7055,0.749,0.7025,0.716,0.804,0.813,0.734,0.74,0.759,0.819,0.752,0.777,0.761,0.683,0.695,0.7685,0.695,0.7475,0.707,0.77,0.7355,0.847,0.8145,0.813,0.762,0.828,0.74,0.8265,0.755,0.7535,0.77,0.755
2,0.8055,0.7665,0.8325,0.8205,0.747,0.7905,0.825,0.7935,0.88,0.7445,0.707,0.779,0.713,0.771,0.764,0.7665,0.7505,0.7205,0.761,0.801,0.7205,0.7115,0.7115,0.8815,0.7175,0.795,0.701,0.722,0.774,0.707,0.7385,0.683,0.692,0.7535,0.71,0.7325,0.837,0.761,0.795,0.9155,0.829,0.85,0.7305,0.764,0.807,0.807,0.7475,0.776,0.797,0.798
3,1,0.856,0.852,1,0.912,0.836,0.928,1,0.868,0.928,1,0.928,1,0.924,0.92,0.856,0.924,0.864,0.92,0.912,0.764,0.848,0.928,0.94,0.852,0.832,0.928,0.928,0.856,0.772,0.848,0.932,1,0.912,0.856,1,1,0.936,0.936,1,1,1,0.92,0.776,0.86,0.832,1,0.924,0.912,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.8475,0.8475,0.8015,0.8935,0.834,0.81,0.8015,0.84,0.797,0.843,0.849,0.914,0.8845,0.834,0.8,0.825,0.8565,0.8325,0.8265,0.8235,0.792,0.822,0.871,0.8535,0.816,0.826,0.8475,0.816,0.88,0.813,0.85,0.819,0.889,0.8385,0.7865,0.84,0.831,0.892,0.858,0.8385,0.8385,0.8595,0.8475,0.843,0.825,0.8455,0.8445,0.8295,0.856,0.849
6,1,0.928,0.86,1,0.904,0.856,0.844,0.936,1,0.936,0.864,1,1,0.916,0.912,0.776,0.92,0.856,0.92,0.912,0.736,0.852,0.912,0.94,0.84,0.816,1,0.936,0.936,0.768,0.832,0.832,0.92,0.928,0.84,0.936,0.84,1,1,0.856,0.94,1,0.852,0.784,0.788,0.936,0.936,0.864,0.904,0.928
7,0.807,0.7715,0.764,0.7325,0.776,0.825,0.737,0.756,0.849,0.6995,0.795,0.7085,0.7865,0.767,0.7845,0.728,0.689,0.768,0.7295,0.7715,0.785,0.7595,0.8265,0.7265,0.761,0.843,0.813,0.707,0.81,0.743,0.8355,0.719,0.8485,0.779,0.776,0.762,0.7535,0.8235,0.825,0.707,0.752,0.7355,0.7595,0.7415,0.7085,0.695,0.7295,0.7845,0.726,0.7845
8,0.764,1,0.912,0.92,0.92,0.84,0.86,0.656,0.824,0.76,0.936,0.604,0.828,0.744,0.656,0.924,0.656,0.928,0.684,0.768,0.656,0.56,0.816,0.64,0.844,0.848,0.752,0.688,0.912,0.776,0.912,0.92,0.568,0.756,0.656,0.756,0.788,0.916,0.904,0.856,0.752,0.848,0.656,0.672,0.676,0.656,0.764,0.744,0.752,0.808
9,0.786,0.7145,0.725,0.7445,0.7505,0.7965,0.786,0.7965,0.7385,0.731,0.7355,0.7785,0.7605,0.737,0.734,0.7445,0.78,0.737,0.78,0.731,0.743,0.8485,0.7715,0.7785,0.78,0.77,0.7505,0.789,0.765,0.7475,0.746,0.7535,0.7755,0.743,0.749,0.7665,0.7935,0.7535,0.7775,0.7625,0.761,0.695,0.7775,0.719,0.7565,0.755,0.8025,0.686,0.746,0.7475
10,0.7845,0.707,0.7145,0.746,0.758,0.7965,0.786,0.807,0.7325,0.7355,0.7445,0.749,0.7635,0.771,0.734,0.746,0.771,0.7415,0.7755,0.7325,0.7415,0.7995,0.7935,0.7815,0.7815,0.764,0.74,0.777,0.7605,0.7565,0.7445,0.752,0.7385,0.7595,0.74,0.7635,0.8115,0.758,0.7685,0.758,0.767,0.686,0.77,0.725,0.767,0.749,0.804,0.674,0.746,0.7475
